intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.061224489795918366,0.002274450341167551,0.061224489795918366,0.01026322786492954,579.0,5.0,811.7585848021565,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_050873.1 Anemone taipaiensis chloroplast, complete genome",fe2ac38d466fbe6e257d2f6228dd267e,0.002274450341167551,300,0,4600,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,1737,1737,169245
200,0.04081632653061224,0.0015360983102918587,0.04081632653061224,0.014582410115513013,1234.0,1234.0,7.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_080274.1 Camellia uraku chloroplast, complete genome",a2f7e71faf8cbf1bfec6d56605d33409,0.0015360983102918587,200,1,4400,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,2468,4205,169245
200,0.04081632653061224,0.0016038492381716118,0.04081632653061224,0.004809595556737274,407.0,407.0,398.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_068636.1 Potentilla kleiniana chloroplast, complete genome",ac2cf6001b41493762c2ae4531fd97cf,0.0016038492381716118,200,2,4200,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,814,5019,169245
200,0.04081632653061224,0.0016652789342214821,0.04081632653061224,0.0006499453455050371,55.0,55.0,18.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_063736.1 Avicennia officinalis chloroplast, complete genome",a14ca0bd0b26488b6d846b5931899dd2,0.0016652789342214821,200,3,4000,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,110,5129,169245
200,0.04081632653061224,0.00149812734082397,0.04081632653061224,0.6391030754232031,54082.5,54082.5,54007.5,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_041267.1 Deeringia amaranthoides voucher 13CS7275 (KUN) plastid, complete genome",2ac06a79ac4626df748ad6eea443d986,0.00149812734082397,200,4,3800,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,108165,113294,169245
100,0.02040816326530612,0.0008410428931875525,0.02040816326530612,0.0011167242754586545,189.0,189.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_079918.1 Indocalamus emeiensis chloroplast, complete genome",2a539b92eb24be7c4345e27ee8cbe0c2,0.0008410428931875525,100,5,3700,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,189,113483,169245
100,0.02040816326530612,0.0007558578987150416,0.02040816326530612,2.9542970250228958e-05,5.0,5.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_079613.1 Melodinus tenuicaudatus voucher C.F. Zhang 6070 chloroplast, complete genome",d8262cf1e3474f105c88389b1978ebb9,0.0007558578987150416,100,6,3600,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,5,113488,169245
100,0.02040816326530612,0.0008183306055646482,0.02040816326530612,1.1817188100091583e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_073565.1 Saxifraga damingshanensis chloroplast, complete genome",16b33ac8b36fee37443e78b2b39e3e75,0.0008183306055646482,100,7,3500,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,2,113490,169245
100,0.02040816326530612,0.0007077140835102619,0.02040816326530612,1.1817188100091583e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_073535.1 Platanus orientalis chloroplast, complete genome",86891eb0d097eb785ec263cb204674f1,0.0007077140835102619,100,8,3400,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,2,113492,169245
100,0.02040816326530612,0.0008136696501220504,0.02040816326530612,5.9085940500457917e-05,10.0,10.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_072573.1 Neomarica candida voucher KK2021_2 chloroplast, complete genome",eb002a400dfac4354c99313a6367bd61,0.0008136696501220504,100,9,3300,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,10,113502,169245
100,0.02040816326530612,0.0007429420505200594,0.02040816326530612,5.9085940500457917e-05,10.0,10.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520714.31.db-matches.sig,"NC_072167.1 Physalis cordata chloroplast, complete sequence",6a8626a3f803d1735d2c81896b75c441,0.0007429420505200594,100,10,3200,,ERR11520714-known,4a2fb30d,4900,31,DNA,100,49,True,,,,,True,10,113512,169245
