intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.04477611940298507,0.002421307506053269,0.04477611940298507,0.017994505494505493,43.666666666666664,4.0,56.80571176289308,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_053294.1 Aldama bakeriana voucher Loeuille 867 chloroplast, complete genome",005fdd4b55a38e3fde2d49acfcb8d3bc,0.002421307506053269,300,0,6400,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,131,131,7280
200,0.029850746268656716,0.0015360983102918587,0.029850746268656716,0.0771978021978022,281.0,281.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_080274.1 Camellia uraku chloroplast, complete genome",a2f7e71faf8cbf1bfec6d56605d33409,0.0015360983102918587,200,1,6200,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,562,693,7280
200,0.029850746268656716,0.0014847809948032665,0.029850746268656716,0.10384615384615385,378.0,378.0,2.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_079774.1 Chamaedorea linearis voucher M_18122(IBSC) chloroplast, complete genome",d8d75cbe188d6f0a4fadeb17b979199d,0.0014847809948032665,200,2,6000,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,756,1449,7280
200,0.029850746268656716,0.0016366612111292963,0.029850746268656716,0.0013736263736263737,5.0,5.0,3.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_073565.1 Saxifraga damingshanensis chloroplast, complete genome",16b33ac8b36fee37443e78b2b39e3e75,0.0016366612111292963,200,3,5800,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,10,1459,7280
200,0.029850746268656716,0.0014803849000740192,0.029850746268656716,0.0004120879120879121,1.5,1.5,0.5,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_063685.1 Delavaya toxocarpa chloroplast, complete genome",6855ea70be4bf76333c6777d091ebc41,0.0014803849000740192,200,4,5600,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,3,1462,7280
200,0.029850746268656716,0.0015420200462606013,0.029850746268656716,0.01703296703296703,62.0,62.0,29.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_051544.1 Nepeta cataria chloroplast, complete genome",a53c4dd91b7309881c6681dcda9af347,0.0015420200462606013,200,5,5400,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,124,1586,7280
200,0.029850746268656716,0.0014566642388929353,0.029850746268656716,0.001510989010989011,5.5,5.5,3.5,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_043797.1 Heimia apetala chloroplast, complete genome",d0c8a05ad40dfce9a9c3ddc38596ed31,0.0014566642388929353,200,6,5200,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,11,1597,7280
200,0.029850746268656716,0.00149812734082397,0.029850746268656716,0.3343406593406593,1217.0,1217.0,1213.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_041267.1 Deeringia amaranthoides voucher 13CS7275 (KUN) plastid, complete genome",2ac06a79ac4626df748ad6eea443d986,0.00149812734082397,200,7,5000,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,2434,4031,7280
100,0.014925373134328358,0.000758150113722517,0.014925373134328358,0.02486263736263736,181.0,181.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_080531.1 Pentaphragma spicatum chloroplast, complete genome",926063414058cfec2b2880043cf42506,0.000758150113722517,100,8,4900,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,181,4212,7280
100,0.014925373134328358,0.0007485029940119761,0.014925373134328358,0.001510989010989011,11.0,11.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520710.31.db-matches.sig,"NC_080254.1 Bonnaya tenuifolia chloroplast, complete genome",540b80afe5359b09ea6e89bb8127e90a,0.0007485029940119761,100,9,4800,,ERR11520710-known,a53bb816,6700,31,DNA,100,67,True,,,,,True,11,4223,7280
