intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.00019307504183292573,0.002506265664160401,0.00019307504183292573,1.8467561727825077e-05,1.3333333333333333,1.0,0.4714045207910317,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072116.1 Adenostemma madurense voucher ESK21-406 chloroplast, complete genome",09917cb08bf9b36525a72e93bc908e96,0.002506265664160401,300,0,2400,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8456119286630542,0.8892022059964727,0.8674070673297635,0.8892022059964727,True,4,4,216596
300,0.00019307504183292573,0.002284843869002285,0.00019307504183292573,0.0004755397144914957,34.333333333333336,44.0,24.253293018108327,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_071793.1 Paraligusticum discolor voucher 16CS13363 chloroplast, complete genome",ab3e46d44b5b0e463b03b9c1f6a4695c,0.002284843869002285,300,1,2100,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8456119286630542,0.887590965643732,0.8666014471533932,0.887590965643732,True,103,107,216596
300,0.00019307504183292573,0.0024449877750611247,0.00019307504183292573,6.925335647934403e-05,5.0,6.0,2.160246899469287,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_064935.1 Nanocnide lobata chloroplast, complete genome",c5d7918004be52adfb051d2a32cd4975,0.0024449877750611247,300,2,1800,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8456119286630542,0.8887707209259825,0.8671913247945184,0.8887707209259825,True,15,122,216596
200,0.00012871669455528383,0.001530221882172915,0.00012871669455528383,0.00019390939814216328,21.0,21.0,1.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_035644.1 Pyrenaria khasiana voucher YangSX 5046 plastid, complete genome",0b4c772b9310688309cd3a258d88543d,0.001530221882172915,200,3,1600,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.88064141568893,0.8597785663604947,0.88064141568893,True,42,164,216596
100,6.435834727764191e-05,0.0007479431563201197,6.435834727764191e-05,0.11387098561376942,24664.0,24664.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_080274.1 Camellia uraku chloroplast, complete genome",05bab958cc10c7433c0b1d5974d63c1f,0.0007479431563201197,100,4,1500,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8683669897257498,0.8479790167040562,0.8683669897257498,True,24664,24828,216596
100,6.435834727764191e-05,0.0007457121551081282,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072712.1 Dalbergia tsoi chloroplast, complete genome",e0bbabe0f4a8537608756e5bab552c46,0.0007457121551081282,100,5,1400,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8683161269394246,0.8479535853108937,0.8683161269394246,True,1,24829,216596
100,6.435834727764191e-05,0.0007627765064836003,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072516.1 Luffa aegyptiaca isolate 23488 chloroplast, complete genome",3e29263dfbb978d77fcdeba625dfde1a,0.0007627765064836003,100,6,1300,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8687014280718491,0.8481462358771059,0.8687014280718491,True,1,24830,216596
100,6.435834727764191e-05,0.0007751937984496124,6.435834727764191e-05,3.231823302369388e-05,7.0,7.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072511.1 Trichosanthes schlechteri isolate PEBO4150 chloroplast, complete genome",38de1eb06815b7153656b335e83e3023,0.0007751937984496124,100,7,1200,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.868976526108625,0.8482837848954938,0.868976526108625,True,7,24837,216596
200,0.00012871669455528383,0.0007686395080707148,6.435834727764191e-05,5.078579475151896e-05,11.0,11.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_070347.1 Pimpinella thellungiana chloroplast, complete genome",26b8e0318f5017ed6c1aa2f7647260ae,0.0015372790161414297,100,8,1100,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.8807208710025817,0.8598182940173205,0.8807208710025817,True,11,24848,216596
100,6.435834727764191e-05,0.0007457121551081282,6.435834727764191e-05,9.233780863912538e-06,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_068267.1 Phytolacca rivinoides chloroplast, complete genome",2eaa32df355da3cc5a2cb2404dfea3c2,0.0007457121551081282,100,9,1000,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8683161269394246,0.8479535853108937,0.8683161269394246,True,2,24850,216596
100,6.435834727764191e-05,0.0007818608287724785,6.435834727764191e-05,1.8467561727825077e-05,4.0,4.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_067741.1 Salvia luteistriata voucher CL Xiang 1153 chloroplast, complete genome",8d80e864d78652546a1379192e917efd,0.0007818608287724785,100,10,900,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8691224530777708,0.8483567483800667,0.8691224530777708,True,4,24854,216596
200,0.00012871669455528383,0.0007137758743754461,6.435834727764191e-05,7.848713734325657e-05,17.0,17.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_067566.1 Ferula olivacea chloroplast, complete genome",8cc77b9b303847d75664afd5405a6e04,0.0014275517487508922,100,11,800,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.87944297384882,0.8591793454404397,0.87944297384882,True,17,24871,216596
200,0.00012871669455528383,0.0007204610951008645,6.435834727764191e-05,1.3850671295868807e-05,3.0,3.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_064350.1 Sinocarum filicinum plastid, complete genome",f9db625e268251a0b7ac06eef792afce,0.001440922190201729,100,12,700,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.8796037439110417,0.8592597304715506,0.8796037439110417,True,3,24874,216596
200,0.00012871669455528383,0.0007593014426727411,6.435834727764191e-05,0.00018005872684629447,39.0,39.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_062369.1 Tordylium lanatum chloroplast, complete genome",72148b69ba6e198aad283d0e4c469003,0.0015186028853454822,100,13,600,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.8805098130054398,0.8597127650187496,0.8805098130054398,True,39,24913,216596
300,0.00019307504183292573,0.0007541478129713424,6.435834727764191e-05,1.3850671295868807e-05,3.0,3.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_060792.1 Erycibe obtusifolia voucher GD00202020110802 plastid, complete genome",94159f38831f6406ec5c65fa00382273,0.0022624434389140274,100,14,500,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8456119286630542,0.8874195153555567,0.8665157220093055,0.8874195153555567,True,3,24916,216596
200,0.00012871669455528383,0.0007283321194464676,6.435834727764191e-05,5.078579475151896e-05,11.0,11.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_057953.1 Daucus setulosus voucher PI 652329 plastid, complete genome",b2cf5de002130e754580cbfe1f8ea59c,0.0014566642388929353,100,15,400,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8389157170320594,0.8797911666493932,0.8593534418407263,0.8797911666493932,True,11,24927,216596
300,0.00019307504183292573,0.0007656967840735069,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_056946.1 Rubus setchuenensis chloroplast, complete genome",ac59462958ae66ea31b7593b888b0f30,0.002297090352220521,100,16,300,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8456119286630542,0.8876840033572979,0.866647966010176,0.8876840033572979,True,1,24928,216596
100,6.435834727764191e-05,0.0007633587786259542,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_051498.1 Sechium edule voucher NEAU:FSG01 chloroplast, complete genome",6079f2cadd573f40cd6cbdbf6cb6531d,0.0007633587786259542,100,17,200,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8687144257747025,0.8481527347285326,0.8687144257747025,True,1,24929,216596
100,6.435834727764191e-05,0.0007396449704142012,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_044475.1 Klainedoxa gabonensis voucher MO-398653 plastid, complete genome",71ccb109f470141e40040c01761f368e,0.0007396449704142012,100,18,100,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.868177047910162,0.8478840457962624,0.868177047910162,True,1,24930,216596
100,6.435834727764191e-05,0.0008210180623973727,6.435834727764191e-05,4.616890431956269e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_035516.1 Cressa cretica chloroplast, complete genome",5b0b4615c9d989ca805dbaf2d2385356,0.0008210180623973727,100,19,0,input/weight_loss/ERR11520706_2.fastq.gz,ERR11520706,b66eec6b,1553800,51,DNA,100,15538,True,0.8275910436823627,0.8699556479461068,0.8487733458142348,0.8699556479461068,True,1,24931,216596
