intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
500,0.040983606557377,0.0040064102564102,0.040983606557377,0.0644779780547099,588.8,2.0,1174.6000851353622,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_073153.1 Helianthus debilis subsp. silvestris isolate DEB_366 chloroplast, complete genome",fa8f3ab692187d0b5d3e9346476b55c5,0.0040064102564102,500,0,11700,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8588826262692167,0.7688568644308577,0.8138697453500372,0.8588826262692167,True,2944,2944,45659,Helianthus debilis,19379.0,HEDE4,cucumberleaf sunflower,1107.0,73282.0,cucumberleaf sunflower,,,
400,0.0327868852459016,0.0030441400304414,0.0327868852459016,0.5538667075494426,6322.25,1723.0,9069.403987445923,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_079930.1 Rosa macrophylla voucher JTWR-22 plastid, complete genome",80fc5bccdec2a93ff93257a96f5fe78e,0.0030441400304414,400,1,11300,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.849804556304612,0.758865802427052,0.804335179365832,0.849804556304612,True,25289,28233,45659,Rosa macrophylla,,,,,,,,,
300,0.0245901639344262,0.002375296912114,0.0245901639344262,0.000788453535995,12.0,4.0,13.490737563232042,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_062882.1 Hippophae tibetana chloroplast, complete genome",48694cdb0ee00cad29b3bd228ef701ac,0.002375296912114,300,2,11000,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8382423364456397,0.7499532403078857,0.7940977883767627,0.8382423364456397,True,36,28269,45659,Hippophae tibetana,,,,,,,,,
400,0.0327868852459016,0.0011098779134295,0.0245901639344262,8.760594844389934e-05,1.3333333333333333,1.0,0.4714045207910317,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_060534.1 Cephaleuros karstenii strain GD1942 chloroplast, complete genome",618b04b40210c6e1df0894bac727a39b,0.001479837217906,300,3,10700,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.849804556304612,0.7332436035899453,0.7915240799472787,0.849804556304612,True,4,28273,45659,Cephaleuros karstenii,,,,,,,,,
400,0.0327868852459016,0.0022222222222222,0.0245901639344262,0.0003723252808865,5.666666666666667,6.0,3.6817870057290873,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_044845.1 Grubbia rosmarinifolia isolate Y453 chloroplast, complete genome",7e2d7bc6bc1131fcc40e8593cf559e09,0.0029629629629629,300,4,10400,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.849804556304612,0.7578897099942327,0.8038471331494224,0.849804556304612,True,17,28290,45659,Grubbia rosmarinifolia,,,,,,,,,
200,0.0163934426229508,0.0014947683109118,0.0163934426229508,0.010381304890602,237.0,237.0,236.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_073104.1 Gynostemma simplicifolium chloroplast, complete genome",8a4f4158e4c502215259deaf01546bb4,0.0014947683109118,200,5,10200,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8222129137591079,0.7335942171137043,0.7779035654364062,0.8222129137591079,True,474,28764,45659,Gynostemma simplicifolium,,,,,,,,,
200,0.0163934426229508,0.0014419610670511,0.0163934426229508,0.0015112026106572,34.5,34.5,28.5,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_072259.1 Albizia kalkora voucher 20210623002-1 plastid, complete genome",d46e11c3c70d0c04c5474039da31ba19,0.0014419610670511,200,6,10000,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8222129137591079,0.7323388488990112,0.7772758813290596,0.8222129137591079,True,69,28833,45659,Albizia kalkora,,,,,,,,,
300,0.0245901639344262,0.0015515903801396,0.0163934426229508,0.2753016929849536,6285.0,6285.0,6253.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_072216.1 Anabasis aphylla chloroplast, complete genome",8678cb86e15a7d087c3a10aa7992a53b,0.0023273855702094,200,7,9800,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8382423364456397,0.7492258928845227,0.7937341146650811,0.8382423364456397,True,12570,41403,45659,Anabasis aphylla,,,,,,,,,
300,0.0245901639344262,0.0015515903801396,0.0163934426229508,0.0254933309971747,582.0,582.0,574.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_071924.1 Bolbitis sinensis chloroplast, complete genome",4851a9d4d4eb9b145eea73ea400aa559,0.0023273855702094,200,8,9600,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8382423364456397,0.7492258928845227,0.7937341146650811,0.8382423364456397,True,1164,42567,45659,Bolbitis sinensis,,,,,,,,,
200,0.0163934426229508,0.0015360983102918,0.0163934426229508,0.0003504237937755,8.0,8.0,7.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520709.21.db-matches.sig,"NC_066011.1 Tropaeolum majus isolate BPTPS036 voucher LISE:96367 chloroplast, complete genome",8942a562825738d58cd83217e43e5583,0.0015360983102918,200,9,9400,,ERR11520709-known,787e223f,12200,21,DNA,100,122,True,0.8222129137591079,0.7345476149295066,0.7783802643443072,0.8222129137591079,True,16,42583,45659,Tropaeolum majus,41723.0,TRMA7,nasturtium,192.0,4020.0,nasturtium,,,
