intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
200,8.271982794275788e-05,0.0016233766233766,8.271982794275788e-05,0.0001517376407244,15.5,15.5,1.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072102.1 Leontopodium wilsonii voucher Q.F. Zhao et al. ZSX1908223 chloroplast, complete genome",ed0015a49e98d4b364cdc47099aa3ad9,0.0016233766233766,200,0,3600,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8316740099161283,0.8816624386134753,0.8566682242648018,0.8816624386134753,True,31,31,204300,Leontopodium wilsonii,,,,,,,,,
200,8.271982794275788e-05,0.0015232292460015,8.271982794275788e-05,0.0008908467939304,91.0,91.0,15.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_071793.1 Paraligusticum discolor voucher 16CS13363 chloroplast, complete genome",ab3e46d44b5b0e463b03b9c1f6a4695c,0.0015232292460015,200,1,3400,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8316740099161283,0.8805623314130082,0.8561181706645682,0.8805623314130082,True,182,213,204300,Paraligusticum discolor,,,,,,,,,
200,8.271982794275788e-05,0.0018050541516245,8.271982794275788e-05,5.384238864415076e-05,5.5,5.5,0.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_068110.1 Cynodon radiatus voucher HN02 chloroplast, complete genome",254a46286c161742309f73519d9127dd,0.0018050541516245,200,2,3200,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8316740099161283,0.8834982444628942,0.8575861271895112,0.8834982444628942,True,11,224,204300,Cynodon radiatus,,,,,,,,,
200,8.271982794275788e-05,0.0015302218821729,8.271982794275788e-05,5.873715124816446e-05,6.0,6.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_035644.1 Pyrenaria khasiana voucher YangSX 5046 plastid, complete genome",0b4c772b9310688309cd3a258d88543d,0.0015302218821729,200,3,3000,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8316740099161283,0.88064141568893,0.8561577128025291,0.88064141568893,True,12,236,204300,Pyrenaria khasiana,,,,,,,,,
200,8.271982794275788e-05,0.0015625,8.271982794275788e-05,0.0045668135095447,466.5,466.5,464.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_026551.1 Capsicum lycianthoides chloroplast, complete genome",3cc80537ebf5246f584c764a76674c02,0.0015625,200,4,2800,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8316740099161283,0.8810019369754684,0.8563379734457983,0.8810019369754684,True,933,1169,204300,Capsicum lycianthoides,,,,,,,,,
100,4.135991397137894e-05,0.0007479431563201,4.135991397137894e-05,0.0266813509544787,5451.0,5451.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_080274.1 Camellia uraku chloroplast, complete genome",05bab958cc10c7433c0b1d5974d63c1f,0.0007479431563201,100,5,2700,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.8683669897257498,0.8444070416960553,0.8683669897257498,True,5451,6620,204300,Camellia uraku,,,,,,,,,
100,4.135991397137894e-05,0.0007770007770007,4.135991397137894e-05,9.78952520802741e-06,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_079626.1 Aster poliothamnus chloroplast, complete genome",2ddf458eb999a278e8a45a08cab9fb4b,0.0007770007770007,100,6,2600,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.8690161981739336,0.8447316459201473,0.8690161981739336,True,2,6622,204300,Aster poliothamnus,,,,,,,,,
100,4.135991397137894e-05,0.0007955449482895,4.135991397137894e-05,1.957905041605482e-05,4.0,4.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072930.1 Saussurea stella chloroplast, complete genome",3c7b038c1c970f07c4f3d149320047cf,0.0007955449482895,100,7,2500,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.869418185535847,0.8449326396011039,0.869418185535847,True,4,6626,204300,Saussurea stella,,,,,,,,,
100,4.135991397137894e-05,0.000191717791411,4.135991397137894e-05,0.3862212432697014,78905.0,78905.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_072709.1 Elymus magellanicus mitochondrion, complete genome",dc52eb3f8334659db09d4ce4c8c6aded,0.000191717791411,100,8,2400,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.8454949691111212,0.8329710313887411,0.8454949691111212,True,78905,85531,204300,Elymus magellanicus,,,,,,,,,
100,4.135991397137894e-05,0.0007686395080707,4.135991397137894e-05,1.4684287812041115e-05,3.0,3.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_070347.1 Pimpinella thellungiana chloroplast, complete genome",26b8e0318f5017ed6c1aa2f7647260ae,0.0007686395080707,100,9,2300,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.8688318624003224,0.8446394780333416,0.8688318624003224,True,3,85534,204300,Pimpinella thellungiana,,,,,,,,,
100,4.135991397137894e-05,0.0007246376811594,4.135991397137894e-05,4.894762604013705e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.100.sig.zip,"NC_068855.1 Antidesma bunius chloroplast, complete genome",53b1244bfcc14a4454e4caad4262ebeb,0.0007246376811594,100,10,2200,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,ef84c086,2417800,51,DNA,100,24178,True,0.8204470936663608,0.8678281700681062,0.8441376318672336,0.8678281700681062,True,1,85535,204300,Antidesma bunius,1814.0,ANBU3,bignay,102.0,287979.0,bignay,,,
