intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
300,0.0909090909090909,0.0021520803443328,0.0909090909090909,0.0105690571445632,59.0,2.0,80.61017305526642,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_045423.1 Torminalis clusii voucher s.n. chloroplast, complete genome",c5f421b868f918ac407cec03b9e70fba,0.0021520803443328,300,0,3000,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,177,177,16747,Torminalis clusii,,,,,,,,,
200,0.0606060606060606,0.0015232292460015,0.0606060606060606,0.0071654624708903,60.0,60.0,1.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_071793.1 Paraligusticum discolor voucher 16CS13363 chloroplast, complete genome",ab3e46d44b5b0e463b03b9c1f6a4695c,0.0015232292460015,200,1,2800,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,120,297,16747,Paraligusticum discolor,,,,,,,,,
100,0.0303030303030303,0.000796178343949,0.0303030303030303,0.0001194243745148,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_080507.1 Artemisia indica chloroplast, complete sequence",505b24f103245f79a745f62acfc023ff,0.000796178343949,100,2,2700,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,2,299,16747,Artemisia indica,,,,,,,,,
100,0.0303030303030303,0.0007955449482895,0.0303030303030303,0.0009553949961187,16.0,16.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_072930.1 Saussurea stella chloroplast, complete genome",3c7b038c1c970f07c4f3d149320047cf,0.0007955449482895,100,3,2600,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,16,315,16747,Saussurea stella,,,,,,,,,
100,0.0303030303030303,0.000191717791411,0.0303030303030303,0.4497521944228817,7532.0,7532.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_072709.1 Elymus magellanicus mitochondrion, complete genome",dc52eb3f8334659db09d4ce4c8c6aded,0.000191717791411,100,4,2500,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,7532,7847,16747,Elymus magellanicus,,,,,,,,,
100,0.0303030303030303,0.0007710100231303,0.0303030303030303,5.971218725741924e-05,1.0,1.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_072696.1 Capsicum baccatum chloroplast, complete genome",7296076e3c8adf7e5fda7c1427d011ab,0.0007710100231303,100,5,2400,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,1,7848,16747,Capsicum baccatum,6310.0,CABA29,locoto,865.0,165788.0,locoto,,,
100,0.0303030303030303,0.0007751937984496,0.0303030303030303,5.971218725741924e-05,1.0,1.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_072511.1 Trichosanthes schlechteri isolate PEBO4150 chloroplast, complete genome",38de1eb06815b7153656b335e83e3023,0.0007751937984496,100,6,2300,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,1,7849,16747,Trichosanthes schlechteri,,,,,,,,,
100,0.0303030303030303,0.0007215007215007,0.0303030303030303,0.0496208276109153,831.0,831.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_072280.1 Ampelopsis glandulosa chloroplast, complete genome",8231856c5694aaa57f15a381bb82445b,0.0007215007215007,100,7,2200,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,831,8680,16747,Ampelopsis glandulosa,,,,,,,,,
100,0.0303030303030303,0.0007552870090634,0.0303030303030303,0.0019107899922374,32.0,32.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_071812.1 Seselopsis tianschanica voucher 16CS13419 chloroplast, complete genome",37b661ef57f565716a746f12c09c4a73,0.0007552870090634,100,8,2100,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,32,8712,16747,Seselopsis tianschanica,,,,,,,,,
100,0.0303030303030303,0.0007686395080707,0.0303030303030303,0.0005374096853167,9.0,9.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520721.51.db-matches.sig,"NC_070347.1 Pimpinella thellungiana chloroplast, complete genome",26b8e0318f5017ed6c1aa2f7647260ae,0.0007686395080707,100,9,2000,,ERR11520721-known,5289c1d3,3300,51,DNA,100,33,True,,,,,True,9,8721,16747,Pimpinella thellungiana,,,,,,,,,
