intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
300,0.12,0.0021520803443328,0.12,0.8087555399674776,8455.0,90.0,11843.33401820056,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_045423.1 Torminalis clusii voucher s.n. chloroplast, complete genome",c5f421b868f918ac407cec03b9e70fba,0.0021520803443328,300,0,2200,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,25365,25365,31363,Torminalis clusii,,,,,,,,,
200,0.08,0.0015232292460015,0.08,0.0012753881962822,20.0,20.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_071793.1 Paraligusticum discolor voucher 16CS13363 chloroplast, complete genome",ab3e46d44b5b0e463b03b9c1f6a4695c,0.0015232292460015,200,1,2000,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,40,25405,31363,Paraligusticum discolor,,,,,,,,,
100,0.04,0.0007479431563201,0.04,0.0017855434747951,56.0,56.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_080274.1 Camellia uraku chloroplast, complete genome",05bab958cc10c7433c0b1d5974d63c1f,0.0007479431563201,100,2,1900,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,56,25461,31363,Camellia uraku,,,,,,,,,
100,0.04,0.0007955449482895,0.04,0.0103306443898861,324.0,324.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_072930.1 Saussurea stella chloroplast, complete genome",3c7b038c1c970f07c4f3d149320047cf,0.0007955449482895,100,3,1800,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,324,25785,31363,Saussurea stella,,,,,,,,,
100,0.04,0.000191717791411,0.04,0.0015623505404457,49.0,49.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_072709.1 Elymus magellanicus mitochondrion, complete genome",dc52eb3f8334659db09d4ce4c8c6aded,0.000191717791411,100,4,1700,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,49,25834,31363,Elymus magellanicus,,,,,,,,,
100,0.04,0.0007710100231303,0.04,0.0178554347479514,560.0,560.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_072696.1 Capsicum baccatum chloroplast, complete genome",7296076e3c8adf7e5fda7c1427d011ab,0.0007710100231303,100,5,1600,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,560,26394,31363,Capsicum baccatum,6310.0,CABA29,locoto,865.0,165788.0,locoto,,,
100,0.04,0.0007215007215007,0.04,9.565411472116824e-05,3.0,3.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_072280.1 Ampelopsis glandulosa chloroplast, complete genome",8231856c5694aaa57f15a381bb82445b,0.0007215007215007,100,6,1500,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,3,26397,31363,Ampelopsis glandulosa,,,,,,,,,
100,0.04,0.0007686395080707,0.04,6.376940981411218e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_070347.1 Pimpinella thellungiana chloroplast, complete genome",26b8e0318f5017ed6c1aa2f7647260ae,0.0007686395080707,100,7,1400,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,2,26399,31363,Pimpinella thellungiana,,,,,,,,,
100,0.04,0.0007733952049497,0.04,3.188470490705609e-05,1.0,1.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_068636.1 Potentilla kleiniana chloroplast, complete genome",317459550773eba5cc65810262e5b7dd,0.0007733952049497,100,8,1300,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,1,26400,31363,Potentilla kleiniana,,,,,,,,,
100,0.04,0.0007137758743754,0.04,6.376940981411218e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_067566.1 Ferula olivacea chloroplast, complete genome",8cc77b9b303847d75664afd5405a6e04,0.0007137758743754,100,9,1200,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,2,26402,31363,Ferula olivacea,,,,,,,,,
100,0.04,0.0007993605115907,0.04,3.188470490705609e-05,1.0,1.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_066756.1 Lactuca saligna chloroplast, complete genome",602c518217ae1a43976f3f7bbac964bf,0.0007993605115907,100,10,1100,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,1,26403,31363,Lactuca saligna,22353.0,LASA,willowleaf lettuce,,,,,,
100,0.04,0.0007204610951008,0.04,6.376940981411218e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_064350.1 Sinocarum filicinum plastid, complete genome",f9db625e268251a0b7ac06eef792afce,0.0007204610951008,100,11,1000,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,2,26405,31363,Sinocarum filicinum,,,,,,,,,
100,0.04,0.0007930214115781,0.04,0.0001594235245352,5.0,5.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_064143.1 Rubus conduplicatus chloroplast, complete genome",d302345490d8747e08e1ba8aaf6d1136,0.0007930214115781,100,12,900,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,5,26410,31363,Rubus conduplicatus,,,,,,,,,
100,0.04,0.0007593014426727,0.04,0.0195134394031183,612.0,612.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_062369.1 Tordylium lanatum chloroplast, complete genome",72148b69ba6e198aad283d0e4c469003,0.0007593014426727,100,13,800,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,612,27022,31363,Tordylium lanatum,,,,,,,,,
100,0.04,0.0007283321194464,0.04,6.376940981411218e-05,2.0,2.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_057953.1 Daucus setulosus voucher PI 652329 plastid, complete genome",b2cf5de002130e754580cbfe1f8ea59c,0.0007283321194464,100,14,700,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,2,27024,31363,Daucus setulosus,,,,,,,,,
100,0.04,0.0007656967840735,0.04,0.0002231929343493,7.0,7.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_056946.1 Rubus setchuenensis chloroplast, complete genome",ac59462958ae66ea31b7593b888b0f30,0.0007656967840735,100,15,600,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,7,27031,31363,Rubus setchuenensis,,,,,,,,,
100,0.04,0.0007855459544383,0.04,3.188470490705609e-05,1.0,1.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_056926.1 Potentilla glabra chloroplast, complete genome",76a298c71f123a0723b06959f311025a,0.0007855459544383,100,16,500,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,1,27032,31363,Potentilla glabra,,,,,,,,,
100,0.04,0.0007042253521126,0.04,0.0113190702420049,355.0,355.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_054233.1 Theobroma grandiflorum chloroplast, complete genome",e81b4b6286bd873dba3bd0ccf0ee7cc5,0.0007042253521126,100,17,400,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,355,27387,31363,Theobroma grandiflorum,40711.0,THGR7,theobroma,,,,,,
100,0.04,0.0007235890014471,0.04,0.0989063546216879,3102.0,3102.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_053824.1 Rhus punjabensis chloroplast, complete genome",c70a4b73275187677de1004a323dea5a,0.0007235890014471,100,18,300,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,3102,30489,31363,Rhus punjabensis,,,,,,,,,
100,0.04,0.0007225433526011,0.04,0.0004145011637917,13.0,13.0,0.0,output/weight_loss/all_chloroplast.100/gather_ext/ERR11520700.51.db-matches.sig,"NC_045335.1 Dichotomanthes tristaniicarpa voucher 3958 chloroplast, complete genome",569eaf7e004dc496e23485372f440f7c,0.0007225433526011,100,19,200,,ERR11520700-known,c97494bb,2500,51,DNA,100,25,True,,,,,True,13,30502,31363,Dichotomanthes tristaniicarpa,,,,,,,,,
