intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
500,0.0002799238607098,0.5556210876212655,0.0002799238607098,0.0008232859456541,36.6,2.0,62.024511283846486,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_053294.1:47108-47628 Aldama bakeriana voucher Loeuille 867 chloroplast, complete genome",45261256bdbb2018720293e1e2710618,0.5556210876212655,500,0,6300,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,183,183,222280,Aldama bakeriana,,,,,,,,,
300,0.0001679543164259,0.402645575928743,0.0001119695442839,0.0014981104912722,166.5,166.5,0.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_022264.1:49695-50304 Camellia taliensis voucher HKAS:S.X.Yang3157 chloroplast, complete genome",3b786c6221ce8e371444b2be26370127,0.6039683638931146,200,1,6100,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,333,516,222280,Camellia taliensis,,,,,,,,,
200,0.0001119695442839,0.2000086346222495,0.0001119695442839,0.0003779017455461,42.0,42.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_079774.1:47293-47907 Chamaedorea linearis voucher M_18122(IBSC) chloroplast, complete genome",40155a54cd115a6ba70d3378650e07b2,0.2000086346222495,200,2,5900,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,84,600,222280,Chamaedorea linearis,,,,,,,,,
200,0.0001119695442839,0.3341369357684265,0.0001119695442839,0.0001259672485153,14.0,14.0,5.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_061727.1:49098-49705 Ampelocissus ascendiflora voucher Wen#12195 chloroplast, complete genome",d1935bed28fe63c8efec7517c7ec577d,0.3341369357684265,200,3,5700,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,28,628,222280,Ampelocissus ascendiflora,,,,,,,,,
300,0.0001679543164259,0.2859660248035015,0.0001119695442839,0.0251574590606442,2796.0,2796.0,2006.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_051544.1:46903-47461 Nepeta cataria chloroplast, complete genome",8585a7bd893575a8820ed7061a27aade,0.4289490372052522,200,4,5500,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,5592,6220,222280,Nepeta cataria,27408.0,NECA2,catnip,520.0,39347.0,catnip,,,
300,0.0001679543164259,0.3341369357684265,0.0001119695442839,1.7995321216483713e-05,2.0,2.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_047278.1:47034-47551 Bidens cosmoides chloroplast, complete genome",fc4aa4bf614e9a5192950927b2701f93,0.5012054036526399,200,5,5300,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,4,6224,222280,Bidens cosmoides,5064.0,BICO6,cosmosflower beggarticks,,,,,,
200,0.0001119695442839,0.2859660248035015,0.0001119695442839,0.245091776138204,27239.5,27239.5,27224.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_041267.1:48593-49249 Deeringia amaranthoides voucher 13CS7275 (KUN) plastid, complete genome",baac81577be1d20b492980510a69612f,0.2859660248035015,200,6,5100,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,54479,60703,222280,Deeringia amaranthoides,,,,820.0,240055.0,jiang guo xian,,,
100,5.598477214197738e-05,0.1670684678842132,5.598477214197738e-05,4.9487133345330216e-05,11.0,11.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080522.1:36674-37266 Helleborus foetidus chloroplast, complete genome",2f0e7c8067166f8730b840b720ec2028,0.1670684678842132,100,7,5000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,11,60714,222280,Helleborus foetidus,19445.0,HEFO8,setterwort,0.0,46996.0,stinking hellebore,,,
100,5.598477214197738e-05,0.2545696663581728,5.598477214197738e-05,0.0004633795213244,103.0,103.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080531.1:47489-48088 Pentaphragma spicatum chloroplast, complete genome",cff6ff2c09d81ad3ae39263b6992e802,0.2545696663581728,100,8,4900,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,103,60817,222280,Pentaphragma spicatum,,,,,,,,,
200,0.0001119695442839,0.1250402907779497,5.598477214197738e-05,1.3496490912362784e-05,3.0,3.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_057144.1:48137-48690 Rubus phoenicolasius voucher Chi2020002 chloroplast, complete genome",7a1d0960262804a7e243034c877d766c,0.2500805815558994,100,9,4800,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,76a7424a,1786200,31,DNA,100,17862,True,,,,,True,3,60820,222280,Rubus phoenicolasius,35982.0,RUPH,wine raspberry,413.0,75085.0,wine raspberry,,,
