intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
400,0.07547169811320754,0.003177124702144559,0.07547169811320754,0.10678931388225149,2972.0,2964.0,2969.5229414840355,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_058887.1 Elaeagnus pungens voucher 20200008 chloroplast, complete genome",250df9b318983e8a7ca4cc1078753142,0.003177124702144559,400,0,4900,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,11888,11888,111322
400,0.07547169811320754,0.003041825095057034,0.07547169811320754,0.25445105190348716,7081.5,4864.5,7709.478922080272,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_046433.1 Juglans ailanthifolia chloroplast, complete genome",a1136787b29f3f4cef53da1358d20b24,0.003041825095057034,400,1,4500,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,28326,40214,111322
300,0.05660377358490566,0.0021994134897360706,0.05660377358490566,0.006575519663678338,244.0,46.0,311.64509729284475,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_058926.1 Ensete ventricosum chloroplast, complete genome",2bf1250621dc0fc6f42ecbda8becabcf,0.0021994134897360706,300,2,4200,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,732,40946,111322
300,0.05660377358490566,0.0023455824863174357,0.05660377358490566,0.35704532796751765,13249.0,575.0,18331.119842133667,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_041294.1 Celosia argentea voucher 13CS6757(KUN) plastid, complete genome",826e89607e97e7e5355b035703be8370,0.0023455824863174357,300,3,3900,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,39747,80693,111322
200,0.03773584905660377,0.0015432098765432098,0.03773584905660377,0.017292179443416395,962.5,962.5,955.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",2fdf0598d1c4f6fa66924e5bee052eb2,0.0015432098765432098,200,4,3700,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1925,82618,111322
200,0.03773584905660377,0.0015860428231562252,0.03773584905660377,0.012153931837372667,676.5,676.5,615.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef40826d178dc4fc2a8102fce6,0.0015860428231562252,200,5,3500,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1353,83971,111322
200,0.03773584905660377,0.001549186676994578,0.03773584905660377,3.5931801440865236e-05,2.0,2.0,1.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_063109.1 Salacca zalacca chloroplast, complete genome",608e423febe4d953e910c2808c0585af,0.001549186676994578,200,6,3300,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,4,83975,111322
200,0.03773584905660377,0.0014461315979754157,0.03773584905660377,0.00043118161729038286,24.0,24.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_060657.1 Syzygium samarangense chloroplast, complete genome",da2696baf0484d69b1df6cdccf38fd06,0.0014461315979754157,200,7,3100,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,48,84023,111322
300,0.05660377358490566,0.0015873015873015873,0.03773584905660377,0.006386877706113796,355.5,355.5,331.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_057575.1 Allium schoenoprasum plastid, complete genome",e60538f6887e115c4104db1ad8e8bb7d,0.002380952380952381,200,8,2900,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,711,84734,111322
200,0.03773584905660377,0.0008071025020177562,0.018867924528301886,7.186360288173047e-05,8.0,8.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_072298.1 Xanthium strumarium chloroplast, complete genome",b9d7da0fc0e68e72c5a70d2a745789ca,0.0016142050040355124,100,9,2800,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,8,84742,111322
100,0.018867924528301886,0.0008032128514056225,0.018867924528301886,0.0014911697597959073,166.0,166.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_067543.1 Phaseolus acutifolius voucher Jansen & Ruhlman 144 (TEX-LL) plastid, complete genome",3cd6ad88598786a98a289e4514f4b427,0.0008032128514056225,100,10,2700,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,166,84908,111322
200,0.03773584905660377,0.0008673026886383347,0.018867924528301886,0.0005030452201721133,56.0,56.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_067044.1 Phleum pratense voucher Ph_p_1 chloroplast, complete genome",cec14fc4ac6900356e58cba90e49461b,0.0017346053772766695,100,11,2600,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,56,84964,111322
200,0.03773584905660377,0.0007855459544383347,0.018867924528301886,0.0004581304683710318,51.0,51.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_066745.1 Lactuca indica chloroplast, complete genome",2d0ce2babff47ee483ff9b448d808252,0.0015710919088766694,100,12,2500,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,51,85015,111322
300,0.05660377358490566,0.0007604562737642585,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_066450.1 Boesenbergia rotunda chloroplast, complete sequence",6bd42aaed7cc1d6a4e8de09597a91e41,0.0022813688212927757,100,13,2400,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,85016,111322
100,0.018867924528301886,0.000722543352601156,0.018867924528301886,0.0013564255043926627,151.0,151.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_066436.1 Piper retrofractum chloroplast, complete genome",ff1e68ef9d5f4cc41f9a1a5c7e7ac6ad,0.000722543352601156,100,14,2300,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,151,85167,111322
100,0.018867924528301886,0.0008012820512820513,0.018867924528301886,0.000727618979177521,81.0,81.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c708c7c80a655e139510eaed173,0.0008012820512820513,100,15,2200,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,81,85248,111322
200,0.03773584905660377,0.0007564296520423601,0.018867924528301886,0.0033326745836402506,371.0,371.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_062593.1 Fragaria moschata chloroplast, complete genome",142e8cd5f71895743bb404352efc5a29,0.0015128593040847202,100,16,2100,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,371,85619,111322
100,0.018867924528301886,0.0007911392405063291,0.018867924528301886,4.491475180108155e-05,5.0,5.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78ff5788597c851b8fbad0c031e,0.0007911392405063291,100,17,2000,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,5,85624,111322
100,0.018867924528301886,0.00078003120124805,0.018867924528301886,5.389770216129786e-05,6.0,6.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_058634.1 Bactris gasipaes var. chichagui chloroplast, complete genome",c7a32f67d2255ec540fc9f15d843cf2d,0.00078003120124805,100,18,1900,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,6,85630,111322
200,0.03773584905660377,0.0007598784194528875,0.018867924528301886,0.0004132157165699502,46.0,46.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_058583.1 Cucurbita ficifolia chloroplast, complete genome",b34d894b47a46b3d27b863d354938302,0.001519756838905775,100,19,1800,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,46,85676,111322
100,0.018867924528301886,0.0007639419404125286,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_054204.1 Castanea sativa chloroplast, complete genome",ba4981f3cd744ed6abd3dc79b345a8c2,0.0007639419404125286,100,20,1700,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,85677,111322
300,0.05660377358490566,0.0007564296520423601,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_054176.1 Mucuna pruriens plastid, complete genome",3d98f6b8e66e08d4bfc0258086facbb9,0.0022692889561270802,100,21,1600,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,85678,111322
300,0.05660377358490566,0.0007358351729212656,0.018867924528301886,2.694885108064893e-05,3.0,3.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_054155.1 Crataegus hupehensis chloroplast, complete genome",504fed6f7fae8488bcb8086a1bd892fe,0.002207505518763797,100,22,1500,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,3,85681,111322
300,0.05660377358490566,0.0007558578987150416,0.018867924528301886,0.1667684734374158,18565.0,18565.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_053774.1 Carya ovata chloroplast, complete genome",2d6e30831727072f36d3a7575d86101c,0.0022675736961451248,100,23,1400,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,18565,104246,111322
200,0.03773584905660377,0.0007674597083653108,0.018867924528301886,7.186360288173047e-05,8.0,8.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_046884.1 Trichosanthes pilosa chloroplast, complete genome",b7493ac0d89565f58603d32ee5c52252,0.0015349194167306216,100,24,1300,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,8,104254,111322
100,0.018867924528301886,0.0007776049766718507,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_042377.1 Osmanthus fragrans chloroplast, complete genome",3a7845bf72fce1064c7b659dfc9d7676,0.0007776049766718507,100,25,1200,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,104255,111322
300,0.05660377358490566,0.0008006405124099279,0.018867924528301886,3.5931801440865236e-05,4.0,4.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_041460.1 Crocus sativus chloroplast, complete genome",e0e69396132ade1eae45da51af910448,0.0024019215372297837,100,26,1100,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,4,104259,111322
300,0.05660377358490566,0.0007575757575757576,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_040941.1 Phytolacca acinosa voucher 14CS9097 (KUN) plastid, complete genome",ec748699328089504da1cbc96daa2408,0.0022727272727272726,100,27,1000,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,104260,111322
200,0.03773584905660377,0.0007704160246533128,0.018867924528301886,8.982950360216309e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_036807.1 Momordica charantia isolate OHB3-1 chloroplast, complete genome",7c88928e40e74552bc1640f0aab44d0b,0.0015408320493066256,100,28,900,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,1,104261,111322
100,0.018867924528301886,0.0008733624454148472,0.018867924528301886,1.7965900720432618e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_036809.1 Vanilla pompona chloroplast, complete genome",401b442775ec0b0a8c1a88bcebfc87a4,0.0008733624454148472,100,29,800,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,2,104263,111322
100,0.018867924528301886,0.0008176614881439084,0.018867924528301886,0.00025152261008605666,28.0,28.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_027152.1 Lens culinaris cultivar Northfield chloroplast, complete genome",5e6364b3d76481f6d0d8537abd2de879,0.0008176614881439084,100,30,700,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,28,104291,111322
100,0.018867924528301886,0.0007955449482895784,0.018867924528301886,1.7965900720432618e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_026681.1 Lupinus albus chloroplast, complete genome",5f52ee5e86beeeb3806a765e3eb407e1,0.0007955449482895784,100,31,600,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,2,104293,111322
100,0.018867924528301886,0.0007369196757553427,0.018867924528301886,0.00017067605684410988,19.0,19.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_025288.1 Macadamia integrifolia chloroplast, complete genome",40237c398413c8dc55ce90279cf437fe,0.0007369196757553427,100,32,500,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,19,104312,111322
100,0.018867924528301886,0.0007739938080495357,0.018867924528301886,0.00029643736188713824,33.0,33.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520703.21.db-matches.sig,"NC_022432.1 Asclepias syriaca chloroplast, complete genome",97eb60bf6fef52f96bd30bebb735264b,0.0007739938080495357,100,33,400,,ERR11520703-known,d5506fbb,5300,21,DNA,100,53,True,,,,,True,33,104345,111322
