intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.09090909090909091,0.0022404779686333084,0.09090909090909091,0.00011376917269126149,7.333333333333333,1.0,8.956685895029603,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_041293.1 Basella alba voucher 14CS9526 (KUN) plastid, complete genome",9a5eac2c0686d0c2d6ded9a6d11352bb,0.0022404779686333084,300,0,3000,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,22,22,193374
200,0.06060606060606061,0.0015432098765432098,0.06060606060606061,0.0019806178700342344,191.5,191.5,189.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",2fdf0598d1c4f6fa66924e5bee052eb2,0.0015432098765432098,200,1,2800,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,383,405,193374
200,0.06060606060606061,0.0015885623510722795,0.06060606060606061,7.239856443989368e-05,7.0,7.0,4.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_058887.1 Elaeagnus pungens voucher 20200008 chloroplast, complete genome",250df9b318983e8a7ca4cc1078753142,0.0015885623510722795,200,2,2600,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,14,419,193374
200,0.06060606060606061,0.0017167381974248926,0.06060606060606061,1.551397809426293e-05,1.5,1.5,0.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_050780.1 Bambusa vulgaris cultivar Wamin chloroplast, complete genome",3939d4c89fc1adfad4416e88b0b50234,0.0017167381974248926,200,3,2400,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,3,422,193374
200,0.06060606060606061,0.0015337423312883436,0.06060606060606061,0.9727884824226628,94056.0,94056.0,94054.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_048474.1 Fragaria viridis chloroplast, complete genome",2ccd20ce7e76aef5c31aa743d000639c,0.0015337423312883436,200,4,2200,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,188112,188534,193374
200,0.06060606060606061,0.0014738393515106854,0.06060606060606061,2.5856630157104884e-05,2.5,2.5,1.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_031163.1 Malus prunifolia voucher MPRUN20160302 chloroplast, complete genome",0afdca772f4538a4c71805026cc656c8,0.0014738393515106854,200,5,2000,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,5,188539,193374
200,0.06060606060606061,0.0007855459544383347,0.030303030303030304,5.171326031420977e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_066745.1 Lactuca indica chloroplast, complete genome",2d0ce2babff47ee483ff9b448d808252,0.0015710919088766694,100,6,1900,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,1,188540,193374
100,0.030303030303030304,0.0007604562737642585,0.030303030303030304,5.171326031420977e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_066450.1 Boesenbergia rotunda chloroplast, complete sequence",6bd42aaed7cc1d6a4e8de09597a91e41,0.0007604562737642585,100,7,1800,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,1,188541,193374
100,0.030303030303030304,0.0007930214115781126,0.030303030303030304,0.005921168305977019,1145.0,1145.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef40826d178dc4fc2a8102fce6,0.0007930214115781126,100,8,1700,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,1145,189686,193374
200,0.06060606060606061,0.0008417508417508417,0.030303030303030304,0.0005067899510792557,98.0,98.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520715.21.db-matches.sig,"NC_065842.1 Valerianella locusta chloroplast, complete genome",f99991b233ce592399688f3823ebd546,0.0016835016835016834,100,9,1600,,ERR11520715-known,72ee16e3,3300,21,DNA,100,33,True,,,,,True,98,189784,193374
