intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
200,0.16666666666666666,0.0015313935681470138,0.16666666666666666,0.005825155710893041,65.0,65.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_036506.1 Cucurbita moschata chloroplast, complete genome",34700383399f8c23f06c5926a48acf5e,0.0015313935681470138,200,0,1000,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,130,130,22317
100,0.08333333333333333,0.0008764241893076249,0.08333333333333333,0.46758076802437604,10435.0,10435.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_067044.1 Phleum pratense voucher Ph_p_1 chloroplast, complete genome",8017ec576eda0a46cb1906886705f114,0.0008764241893076249,100,1,900,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,10435,10565,22317
100,0.08333333333333333,0.0007898894154818325,0.08333333333333333,0.00026885334050275576,6.0,6.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_066745.1 Lactuca indica chloroplast, complete genome",7aff8b45571b0dee9fe3092a2041567c,0.0007898894154818325,100,2,800,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,6,10571,22317
100,0.08333333333333333,0.0007575757575757576,0.08333333333333333,0.007259040193574405,162.0,162.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_061691.1 Camellia sinensis var. pubilimba chloroplast, complete genome",d178dcb0ea7e6ccf09c7ff7f4fc1dc27,0.0007575757575757576,100,3,700,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,162,10733,22317
100,0.08333333333333333,0.0007547169811320754,0.08333333333333333,0.1282430434198145,2862.0,2862.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_054176.1 Mucuna pruriens plastid, complete genome",a830baceb11fcbd31c0a730bc529bb6c,0.0007547169811320754,100,4,600,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,2862,13595,22317
100,0.08333333333333333,0.0007704160246533128,0.08333333333333333,0.008916969126674732,199.0,199.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_039694.1 Capsicum pubescens chloroplast, complete genome",6488123c8f890dfcb386fc30cdffabed,0.0007704160246533128,100,5,500,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,199,13794,22317
100,0.08333333333333333,0.0007380073800738007,0.08333333333333333,0.0001792355603351705,4.0,4.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_035236.1 Cinnamomum verum chloroplast, complete genome",b93245979a18b502c8c2e5b2fb9928ec,0.0007380073800738007,100,6,400,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,4,13798,22317
100,0.08333333333333333,0.0007369196757553427,0.08333333333333333,0.008558498006004391,191.0,191.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_031383.1 Vitis amurensis voucher VAMU20160531 chloroplast, complete genome",1a1782a67ffa381e5fdb6a253c627d08,0.0007369196757553427,100,7,300,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,191,13989,22317
100,0.08333333333333333,0.0007496251874062968,0.08333333333333333,0.3651924541829099,8150.0,8150.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_031189.1 Persea americana voucher SY1359 chloroplast, complete genome",f640e0e206777d63deadcc87902c1ad8,0.0007496251874062968,100,8,200,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,8150,22139,22317
100,0.08333333333333333,0.0007782101167315176,0.08333333333333333,0.0005377066810055115,12.0,12.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_029850.1 Coriandrum sativum chloroplast, complete genome",e08bca52b0281d87ff2e618146babbca,0.0007782101167315176,100,9,100,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,12,22151,22317
100,0.08333333333333333,0.0008264462809917355,0.08333333333333333,0.007438275753909576,166.0,166.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520718.51.db-matches.sig,"NC_009259.1 Phaseolus vulgaris chloroplast, complete genome",b7a54bd0e9a0ef742d0004a7542489d2,0.0008264462809917355,100,10,0,,ERR11520718-known,59a48461,1200,51,DNA,100,12,True,,,,,True,166,22317,22317
