intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
500,0.07246376811594203,0.003971405877680699,0.07246376811594203,0.0012609838328599113,19.0,1.0,34.035275817892234,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_058887.1 Elaeagnus pungens voucher 20200008 chloroplast, complete genome",250df9b318983e8a7ca4cc1078753142,0.003971405877680699,500,0,6400,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,95,95,75338
400,0.057971014492753624,0.003355704697986577,0.057971014492753624,0.00018582919642146062,3.5,2.5,2.692582403567252,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_042841.1 Medicago sativa voucher I.S. Choi MD003 plastid, complete genome",82366a2906810a6227a844cd9e069cfb,0.003355704697986577,400,1,6000,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,14,109,75338
300,0.043478260869565216,0.0022624434389140274,0.043478260869565216,0.02366667551567602,594.3333333333334,34.0,813.7363755473199,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_036506.1 Cucurbita moschata chloroplast, complete genome",da75140687478728d4ec801d3070b4f1,0.0022624434389140274,300,2,5700,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,1783,1892,75338
500,0.07246376811594203,0.002210759027266028,0.043478260869565216,0.00029201730866229526,7.333333333333333,10.0,4.4969125210773475,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_031163.1 Malus prunifolia voucher MPRUN20160302 chloroplast, complete genome",0afdca772f4538a4c71805026cc656c8,0.0036845983787767134,300,3,5400,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,22,1914,75338
200,0.028985507246376812,0.0015128593040847202,0.028985507246376812,0.0003982054209031299,15.0,15.0,14.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_062593.1 Fragaria moschata chloroplast, complete genome",142e8cd5f71895743bb404352efc5a29,0.0015128593040847202,200,4,5200,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,30,1944,75338
200,0.028985507246376812,0.0015822784810126582,0.028985507246376812,0.11881122408346385,4475.5,4475.5,4252.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78ff5788597c851b8fbad0c031e,0.0015822784810126582,200,5,5000,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,8951,10895,75338
200,0.028985507246376812,0.0016326530612244899,0.028985507246376812,5.309405612041732e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_058224.1 Glebionis coronaria chloroplast, complete genome",081bdd4fa54a86985f769b6f33b6f4c3,0.0016326530612244899,200,6,4800,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,4,10899,75338
200,0.028985507246376812,0.0015873015873015873,0.028985507246376812,0.012795667525020574,482.0,482.0,480.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_057575.1 Allium schoenoprasum plastid, complete genome",e60538f6887e115c4104db1ad8e8bb7d,0.0015873015873015873,200,7,4600,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,964,11863,75338
200,0.028985507246376812,0.0015278838808250573,0.028985507246376812,0.00017255568239135628,6.5,6.5,5.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_054204.1 Castanea sativa chloroplast, complete genome",ba4981f3cd744ed6abd3dc79b345a8c2,0.0015278838808250573,200,8,4400,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,13,11876,75338
200,0.028985507246376812,0.001594896331738437,0.028985507246376812,0.7455998300990204,28086.0,28086.0,28085.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_053787.1 Amaranthus hybridus chloroplast, complete genome",87adccfef44c54883a091e305131f56b,0.001594896331738437,200,9,4200,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,56172,68048,75338
200,0.028985507246376812,0.0015860428231562252,0.028985507246376812,0.0014733600573415806,55.5,55.5,48.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_052730.1 Pouteria caimito chloroplast, complete genome",300d9757bb89e412079f1ab23254e515,0.0015860428231562252,200,10,4000,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,111,68159,75338
200,0.028985507246376812,0.0015313935681470138,0.028985507246376812,5.309405612041732e-05,2.0,2.0,1.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_048982.1 Canarium album chloroplast, complete genome",ee7e9729fdada15f50ac97721add4bcb,0.0015313935681470138,200,11,3800,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,4,68163,75338
200,0.028985507246376812,0.001539645881447267,0.028985507246376812,0.0006105816453847992,23.0,23.0,22.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_045859.1 Flacourtia rukam chloroplast, complete genome",cf552b3407e521c4026a89a2b2aa6771,0.001539645881447267,200,12,3600,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,46,68209,75338
200,0.028985507246376812,0.0015625,0.028985507246376812,0.0024290530675090925,91.5,91.5,90.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_043842.1 Cichorium intybus chloroplast, complete genome",a13d4fe6038a6604ecea64402986726e,0.0015625,200,13,3400,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,183,68392,75338
200,0.028985507246376812,0.0007716049382716049,0.014492753623188406,0.00034511136478271255,26.0,26.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",2fdf0598d1c4f6fa66924e5bee052eb2,0.0015432098765432098,100,14,3300,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,26,68418,75338
100,0.014492753623188406,0.0007446016381236039,0.014492753623188406,2.654702806020866e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_068855.1 Antidesma bunius chloroplast, complete genome",4dda222346087447678f73660c635ce8,0.0007446016381236039,100,15,3200,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,2,68420,75338
100,0.014492753623188406,0.0007604562737642585,0.014492753623188406,0.005986354827577053,451.0,451.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_066450.1 Boesenbergia rotunda chloroplast, complete sequence",6bd42aaed7cc1d6a4e8de09597a91e41,0.0007604562737642585,100,16,3100,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,451,68871,75338
100,0.014492753623188406,0.0007656967840735069,0.014492753623188406,1.327351403010433e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_066047.1 Bouea macrophylla chloroplast, complete genome",5d04e353f51379c2c873845247528a93,0.0007656967840735069,100,17,3000,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,1,68872,75338
100,0.014492753623188406,0.0008012820512820513,0.014492753623188406,0.00034511136478271255,26.0,26.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c708c7c80a655e139510eaed173,0.0008012820512820513,100,18,2900,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,26,68898,75338
100,0.014492753623188406,0.0008771929824561404,0.014492753623188406,1.327351403010433e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_057962.1 Poa pratensis chloroplast, complete genome",94aa8817aab96396435d80b9d89f232a,0.0008771929824561404,100,19,2800,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,1,68899,75338
200,0.028985507246376812,0.0007558578987150416,0.014492753623188406,0.0007698638137460511,58.0,58.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_053774.1 Carya ovata chloroplast, complete genome",2d6e30831727072f36d3a7575d86101c,0.0015117157974300832,100,20,2700,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,58,68957,75338
100,0.014492753623188406,0.000724112961622013,0.014492753623188406,1.327351403010433e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_052867.1 Syzygium malaccense chloroplast, complete genome",d4418e4ac62dd43623ef1704df522ad2,0.000724112961622013,100,21,2600,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,1,68958,75338
200,0.028985507246376812,0.000749063670411985,0.014492753623188406,1.327351403010433e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_050971.1 Hovenia dulcis chloroplast, complete genome",3445a5f28f7785a5ae3370e3cf1c21b4,0.00149812734082397,100,22,2500,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,1,68959,75338
100,0.014492753623188406,0.0007183908045977011,0.014492753623188406,2.654702806020866e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_047249.1 Syzygium aromaticum chloroplast, complete genome",1ca275ffba0168c7289d8bc8fcf1eb24,0.0007183908045977011,100,23,2400,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,2,68961,75338
200,0.028985507246376812,0.0007674597083653108,0.014492753623188406,0.0001327351403010433,10.0,10.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520695.21.db-matches.sig,"NC_046884.1 Trichosanthes pilosa chloroplast, complete genome",b7493ac0d89565f58603d32ee5c52252,0.0015349194167306216,100,24,2300,,ERR11520695-known,6743681f,6900,21,DNA,100,69,True,,,,,True,10,68971,75338
