intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1000,0.00047080979284369113,0.008064516129032258,0.008064516129032258,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef,126100,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.794901383916784,0.7456017842081597,0.794901383916784,True
2000,0.0009350163627863488,0.014285714285714285,0.014285714285714285,0.0009995002498750624,../db.crop-plant-entrez-ref.fasta.bz2,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c70,124800,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.7196685421142902,0.8168422418154173,0.7682553919648538,0.8168422418154173,True
1000,0.00046860356138706655,0.007462686567164179,0.007462686567164179,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_061742.1 Clausena lansium chloroplast, complete genome",76f5ebe8,124400,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7919710295685437,0.7441366070340396,0.7919710295685437,True
1000,0.00047393364928909954,0.00909090909090909,0.00909090909090909,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78f,126400,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7994491121150464,0.7478756483072909,0.7994491121150464,True
1000,0.00046992481203007516,0.0078125,0.0078125,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059001.1 Diospyros nigra chloroplast, complete genome",3f5f5f87,126300,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7937005259840998,0.7450013552418175,0.7937005259840998,True
1000,0.0004730368968779565,0.008771929824561403,0.008771929824561403,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_057076.1 Vitellaria paradoxa chloroplast, complete genome",6740d677,129500,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7980905159569643,0.7471963502282499,0.7980905159569643,True
1000,0.0004737091425864519,0.009009009009009009,0.009009009009009009,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_056924.1 Petasites japonicus chloroplast, complete genome",6ba1dc20,122900,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7991046681017889,0.7477034263006621,0.7991046681017889,True
1000,0.0004737091425864519,0.009009009009009009,0.009009009009009009,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_030450.1 Brassica nigra chloroplast, complete genome",b194e881,126400,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7991046681017889,0.7477034263006621,0.7991046681017889,True
1000,0.0004662004662004662,0.006896551724137931,0.006896551724137931,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_053733.1 Citrus japonica chloroplast, complete genome",38f3ea19,127800,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7890012916481957,0.7426517380738655,0.7890012916481957,True
1000,0.0004723665564478035,0.008547008547008548,0.008547008547008548,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_052730.1 Pouteria caimito chloroplast, complete genome",300d9757,126100,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7971039457958033,0.7467030651476694,0.7971039457958033,True
1000,0.00046728971962616824,0.007142857142857143,0.007142857142857143,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_052719.1 Citrus aurantium chloroplast, complete genome",e4f714d5,125300,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7903208269971135,0.7433115057483244,0.7903208269971135,True
1000,0.00046860356138706655,0.007462686567164179,0.007462686567164179,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_050939.1 Citrus medica chloroplast, complete genome",48e7bfb4,126200,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7919710295685437,0.7441366070340396,0.7919710295685437,True
1000,0.00046728971962616824,0.007142857142857143,0.007142857142857143,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_050209.1 Solanum chaucha isolate CHA chloroplast, complete genome",57721aa2,132300,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7903208269971135,0.7433115057483244,0.7903208269971135,True
1000,0.00046685340802987864,0.007042253521126761,0.007042253521126761,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_050204.1 Solanum stenotomum subsp. goniocalyx isolate GON1 chloroplast, complete genome",27960e9b,133400,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7897871780816907,0.7430446812906131,0.7897871780816907,True
1000,0.0004078303425774878,0.0022123893805309734,0.0022123893805309734,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_050067.1 Luffa acutangula mitochondrion, complete genome",5603a364,444200,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7474202092828066,0.721861196891171,0.7474202092828066,True
1000,0.0004710315591144607,0.008130081300813009,0.008130081300813009,0.0004997501249375312,../db.crop-plant-entrez-ref.fasta.bz2,"NC_047193.1 Capparis spinosa var. spinosa chloroplast, complete genome",6055d727,135200,input/weight_loss/ERR11520716_2.fastq.gz,ERR11520716,0928baaf,2001000,21,DNA,1000,2001,False,0.6963021844995354,0.7952079422345739,0.7457550633670547,0.7952079422345739,True
