intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1000,0.0004033884630899556,0.008547008547008548,0.008547008547008548,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066436.1 Piper retrofractum chloroplast, complete genome",ff1e68ef,138400,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7971039457958033,0.7439571754787762,0.7971039457958033,True
1000,0.00040225261464199515,0.008064516129032258,0.008064516129032258,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef,126100,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.794901383916784,0.7428558945392665,0.794901383916784,True
2000,0.0007996801279488205,0.014285714285714285,0.014285714285714285,0.0008463817181548879,../db.crop-plant-entrez-ref.fasta.bz2,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c70,124800,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.7139924708371639,0.8168422418154173,0.7654173563262906,0.8168422418154173,True
1000,0.00040064102564102563,0.007462686567164179,0.007462686567164179,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_061742.1 Clausena lansium chloroplast, complete genome",76f5ebe8,124400,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7919710295685437,0.7413907173651464,0.7919710295685437,True
1000,0.0004045307443365696,0.00909090909090909,0.00909090909090909,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78f,126400,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7994491121150464,0.7451297586383977,0.7994491121150464,True
1000,0.00040160642570281126,0.0078125,0.0078125,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059001.1 Diospyros nigra chloroplast, complete genome",3f5f5f87,126300,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7937005259840998,0.7422554655729243,0.7937005259840998,True
1000,0.0004038772213247173,0.008771929824561403,0.008771929824561403,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_057076.1 Vitellaria paradoxa chloroplast, complete genome",6740d677,129500,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7980905159569643,0.7444504605593567,0.7980905159569643,True
1000,0.0004043671653861706,0.009009009009009009,0.009009009009009009,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_056924.1 Petasites japonicus chloroplast, complete genome",6ba1dc20,122900,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7991046681017889,0.7449575366317689,0.7991046681017889,True
1000,0.0004043671653861706,0.009009009009009009,0.009009009009009009,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_030450.1 Brassica nigra chloroplast, complete genome",b194e881,126400,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7991046681017889,0.7449575366317689,0.7991046681017889,True
1000,0.00039888312724371757,0.006896551724137931,0.006896551724137931,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_053733.1 Citrus japonica chloroplast, complete genome",38f3ea19,127800,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7890012916481957,0.7399058484049723,0.7890012916481957,True
1000,0.0004033884630899556,0.008547008547008548,0.008547008547008548,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_052730.1 Pouteria caimito chloroplast, complete genome",300d9757,126100,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7971039457958033,0.7439571754787762,0.7971039457958033,True
1000,0.0003996802557953637,0.007142857142857143,0.007142857142857143,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_052719.1 Citrus aurantium chloroplast, complete genome",e4f714d5,125300,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7903208269971135,0.7405656160794312,0.7903208269971135,True
1000,0.00040064102564102563,0.007462686567164179,0.007462686567164179,0.00042319085907744394,../db.crop-plant-entrez-ref.fasta.bz2,"NC_050939.1 Citrus medica chloroplast, complete genome",48e7bfb4,126200,input/weight_loss/ERR11520719_2.fastq.gz,ERR11520719,a6aa53fe,2363000,21,DNA,1000,2363,False,0.690810405161749,0.7919710295685437,0.7413907173651464,0.7919710295685437,True
