intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1000,0.0005580357142857143,0.007575757575757576,0.007575757575757576,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_080516.1 Ribes rubrum chloroplast, complete genome",7a7226b0,131300,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8542684934727046,0.8207632703588792,0.8542684934727046,True
1000,0.0005580357142857143,0.007575757575757576,0.007575757575757576,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_080515.1 Ribes uva-crispa chloroplast, complete genome",94b5806a,129300,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8542684934727046,0.8207632703588792,0.8542684934727046,True
1000,0.0005543237250554324,0.006944444444444444,0.006944444444444444,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_073584.1 Theobroma bicolor voucher KUELAP2926 chloroplast, complete genome",398994e9,138200,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8518740786810752,0.8195660629630644,0.8518740786810752,True
2000,0.0011204481792717086,0.015873015873015872,0.015873015873015872,0.0012040939193257074,../db.crop-plant-entrez-ref.fasta.bz2,"NC_072537.1 Smallanthus sonchifolius chloroplast, complete genome",808b4b6a,124000,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.8050590818819156,0.8748966557597297,0.8399778688208226,0.8748966557597297,True
1000,0.0005605381165919282,0.008064516129032258,0.008064516129032258,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",378d8e48,134600,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8559931084669289,0.8216255778559913,0.8559931084669289,True
1000,0.0005564830272676684,0.0072992700729927005,0.0072992700729927005,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_072298.1 Xanthium strumarium chloroplast, complete genome",963ca6b6,123100,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8532445640228574,0.8202513056339555,0.8532445640228574,True
2000,0.001110494169905608,0.014084507042253521,0.014084507042253521,0.0012040939193257074,../db.crop-plant-entrez-ref.fasta.bz2,"NC_071868.1 Vaccinium ashei chloroplast, complete genome",5cbc3786,140300,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.8050590818819156,0.8715292929466593,0.8382941874142874,0.8715292929466593,True
2000,0.0011129660545353367,0.014492753623188406,0.014492753623188406,0.0012040939193257074,../db.crop-plant-entrez-ref.fasta.bz2,"NC_070364.1 Physalis philadelphica chloroplast, complete genome",77ba7b99,134700,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.8050590818819156,0.8723329707276818,0.8386960263047987,0.8723329707276818,True
1000,0.0005589714924538849,0.007751937984496124,0.007751937984496124,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_048983.1 Garcinia pedunculata chloroplast, complete genome",844b4622,131200,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.854902251701648,0.8210801494733508,0.854902251701648,True
2000,0.0011092623405435386,0.013888888888888888,0.013888888888888888,0.0012040939193257074,../db.crop-plant-entrez-ref.fasta.bz2,"NC_068711.1 Vaccinium corymbosum chloroplast, complete sequence",73f13f63,140500,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.8050590818819156,0.8711361745515622,0.8380976282167389,0.8711361745515622,True
1000,0.0005571030640668524,0.007407407407407408,0.007407407407407408,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_068605.1 Prunus cerasifera chloroplast, complete genome",99c4563c,131600,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8536494323166961,0.8204537397808749,0.8536494323166961,True
1000,0.000564334085778781,0.008928571428571428,0.008928571428571428,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_067044.1 Phleum pratense voucher Ph_p_1 chloroplast, complete genome",0225fd4c,112700,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8588082204454544,0.823033133845254,0.8588082204454544,True
1000,0.0005580357142857143,0.007575757575757576,0.007575757575757576,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066813.1 Balanites aegyptiaca voucher UQU072021 chloroplast, complete genome",79a00f0f,135100,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8542684934727046,0.8207632703588792,0.8542684934727046,True
1000,0.0005624296962879641,0.00847457627118644,0.00847457627118644,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066745.1 Lactuca indica chloroplast, complete genome",745182be,123800,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8573637090976588,0.8223108781713562,0.8573637090976588,True
1000,0.0005617977528089888,0.008333333333333333,0.008333333333333333,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066470.1 Mangifera odorata chloroplast, complete genome",2a210953,127100,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8568990023958575,0.8220785248204556,0.8568990023958575,True
1000,0.0005580357142857143,0.007575757575757576,0.007575757575757576,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066420.1 Prunus cerasus isolate Gisela5 chloroplast, complete genome",62fe5198,137100,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8542684934727046,0.8207632703588792,0.8542684934727046,True
1000,0.0005577244841048522,0.007518796992481203,0.007518796992481203,0.0006020469596628537,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066047.1 Bouea macrophylla chloroplast, complete genome",27c46013,130100,input/weight_loss/ERR11520707_2.fastq.gz,ERR11520707,35b6846c,1661000,31,DNA,1000,1661,False,0.7872580472450537,0.8540605400784236,0.8206592936617386,0.8540605400784236,True
