intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1000,0.0007564296520423601,0.008849557522123894,0.008849557522123894,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_068855.1 Antidesma bunius chloroplast, complete genome",4dda2223,134300,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7984254281131197,0.7558039794038713,0.7984254281131197,True
1000,0.0007541478129713424,0.008547008547008548,0.008547008547008548,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066436.1 Piper retrofractum chloroplast, complete genome",ff1e68ef,138400,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7971039457958033,0.7551432382452132,0.7971039457958033,True
1000,0.0007501875468867217,0.008064516129032258,0.008064516129032258,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef,126100,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.794901383916784,0.7540419573057036,0.794901383916784,True
1000,0.0007412898443291327,0.007142857142857143,0.007142857142857143,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c70,124800,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7903208269971135,0.7517516788458682,0.7903208269971135,True
1000,0.0007446016381236039,0.007462686567164179,0.007462686567164179,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_061742.1 Clausena lansium chloroplast, complete genome",76f5ebe8,124400,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7919710295685437,0.7525767801315834,0.7919710295685437,True
1000,0.000758150113722517,0.00909090909090909,0.00909090909090909,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78f,126400,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7994491121150464,0.7563158214048347,0.7994491121150464,True
1000,0.0007479431563201197,0.0078125,0.0078125,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_059001.1 Diospyros nigra chloroplast, complete genome",3f5f5f87,126300,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7937005259840998,0.7534415283393614,0.7937005259840998,True
1000,0.0007558578987150416,0.008771929824561403,0.008771929824561403,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_057076.1 Vitellaria paradoxa chloroplast, complete genome",6740d677,129500,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7980905159569643,0.7556365233257937,0.7980905159569643,True
1000,0.0007575757575757576,0.009009009009009009,0.009009009009009009,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_056924.1 Petasites japonicus chloroplast, complete genome",6ba1dc20,122900,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7991046681017889,0.756143599398206,0.7991046681017889,True
1000,0.0007575757575757576,0.009009009009009009,0.009009009009009009,0.0008264462809917355,../db.crop-plant-entrez-ref.fasta.bz2,"NC_030450.1 Brassica nigra chloroplast, complete genome",b194e881,126400,input/weight_loss/ERR11520700_2.fastq.gz,ERR11520700,56ced0f0,1210000,21,DNA,1000,1210,False,0.713182530694623,0.7991046681017889,0.756143599398206,0.7991046681017889,True
