intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.0625,0.30001295193337435,0.0625,0.0014289370414605016,44.666666666666664,6.0,58.25423208278997,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_064736.1:47400-47978 Australina pusilla chloroplast, complete genome",c7fd413e7d3f7cf098ae11e4a29492bb,0.30001295193337435,300,0,4500,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,134,134,93776
200,0.041666666666666664,0.40264557592874306,0.041666666666666664,0.0011943354376386282,56.0,56.0,55.0,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_036142.1:49580-50200 Gynostemma pubescens chloroplast, complete genome",5e38d1cf34adbb16f51d0627d13ec6af,0.40264557592874306,200,1,4300,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,112,246,93776
200,0.041666666666666664,0.2500805815558994,0.041666666666666664,0.9482276915202184,44460.5,44460.5,44459.5,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_072919.1:50290-50880 Neviusia cliftonii voucher Yi et al. Yi14187 chloroplast, complete genome",894eb3ae5164653f279d507ea1ed5741,0.2500805815558994,200,2,4100,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,88921,89167,93776
200,0.041666666666666664,0.2859660248035015,0.041666666666666664,0.04180174031735199,1960.0,1960.0,1959.0,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_053774.1:52165-52775 Carya ovata chloroplast, complete genome",5de8baeacef0881cbe29838df2831a06,0.2859660248035015,200,3,3900,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,3920,93087,93776
200,0.041666666666666664,0.33413693576842657,0.041666666666666664,0.0001173008019109367,5.5,5.5,3.5,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_067535.1:c13913-13305 Tephrosia onobrychoides voucher Jansen & Ruhlman 23 (TEX-LL) plastid, complete genome",e84431290161444cda42806d15916ff3,0.33413693576842657,200,4,3700,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,11,93098,93776
200,0.041666666666666664,0.40264557592874306,0.041666666666666664,0.0003519024057328101,16.5,16.5,15.5,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_065394.1:47901-48461 Schnabelia terniflora chloroplast, complete genome",3b95883c67a898b693916f940fe4d38e,0.40264557592874306,200,5,3500,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,33,93131,93776
200,0.041666666666666664,0.33413693576842657,0.041666666666666664,0.0002346016038218734,11.0,11.0,10.0,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_064335.1:57719-58405 Tephrocactus geometricus chloroplast, complete genome",599727037e31a6956423ad33d03e810b,0.33413693576842657,200,6,3300,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,22,93153,93776
200,0.041666666666666664,0.2500805815558994,0.041666666666666664,0.00015995563896945914,7.5,7.5,0.5,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_047346.1:50864-51468 Duparquetia orchidacea voucher A._F._Bradley_1030-MO plastid, complete genome",d0540c926e5a759b8847f457c0f30493,0.2500805815558994,200,7,3100,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,15,93168,93776
200,0.041666666666666664,0.2500805815558994,0.041666666666666664,0.0001279645111755673,6.0,6.0,1.0,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_037462.1:47262-47835 Tecomaria capensis voucher L.H.M. Fonseca 305 chloroplast, complete genome",db78f3b074e485548b766b97803491eb,0.2500805815558994,200,8,2900,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,12,93180,93776
100,0.020833333333333332,0.14298301240175074,0.020833333333333332,2.132741852926122e-05,2.0,2.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520696.21.db-matches.sig,"NC_080497.1:47325-47916 Morina nepalensis chloroplast, complete genome",47ff39a22cf761cdad6608189c464012,0.14298301240175074,100,9,2800,,ERR11520696-known,9f28a20b,4800,21,DNA,100,48,True,,,,,True,2,93182,93776
