intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
600,0.05357142857142857,0.5454631649031682,0.05357142857142857,0.01593261854145485,229.83333333333334,321.5,154.29022076017074,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_071793.1:48777-49362 Paraligusticum discolor voucher 16CS13363 chloroplast, complete genome",d0cc1d5728b4e7d534cae0e5b903a55d,0.5454631649031682,600,0,10600,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,1379,1379,86552
400,0.03571428571428571,0.4000172692444991,0.03571428571428571,0.00978602458637582,211.75,252.5,137.27777496739958,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_035236.1:49426-49989 Cinnamomum verum chloroplast, complete genome",72fdb3378fee02a595bb7d55ea93f719,0.4000172692444991,400,1,10200,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,847,2226,86552
300,0.026785714285714284,0.3751208723338491,0.026785714285714284,0.5276134578057122,15222.0,22796.0,10762.913577032321,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_018552.1:c49661-49151 Capsicum annuum chloroplast, complete genome",8c90d7d418502a79a08c66a7d9e962d1,0.3751208723338491,300,2,9900,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,45666,47892,86552
300,0.026785714285714284,0.6039683638931146,0.026785714285714284,8.087623625103984e-05,2.3333333333333335,3.0,0.9428090415820634,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_070427.1:48376-48930 Actinostephanus enpingensis chloroplast, complete genome",39298bf9e69444c8d51bf2b80a0d93cd,0.6039683638931146,300,3,9600,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,7,47899,86552
300,0.026785714285714284,0.2500014460257868,0.026785714285714284,0.2500924299842869,7215.333333333333,8072.0,5554.280771521087,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_069299.1:51100-51730 Ziziphus mairei chloroplast, complete genome",9317e1be6785b1467e017090168d6b61,0.2500014460257868,300,4,9300,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,21646,69545,86552
300,0.026785714285714284,0.42894903720525224,0.026785714285714284,0.003766521859691284,108.66666666666667,5.0,146.60680596601085,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_037021.1:51510-52100 Broussonetia kazinoki x Broussonetia papyrifera strain ZNL2017 chloroplast, complete genome",def86ce06452da2e0b12095d4afeb099,0.42894903720525224,300,5,9000,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,326,69871,86552
300,0.026785714285714284,0.42894903720525224,0.026785714285714284,0.0036394306312967925,105.0,1.0,147.07821048680188,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_057233.1:51830-52462 Koelreuteria bipinnata chloroplast, complete genome",87ae07a75ed3225f6e44bf81bf68694e,0.42894903720525224,300,6,8700,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,315,70186,86552
200,0.017857142857142856,0.2859660248035015,0.017857142857142856,0.0007856548664386728,34.0,34.0,3.0,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_079848.1:50261-50852 Sanguinaria canadensis voucher S03 chloroplast, complete genome",386ad24195a2d7175a3a746a93d7a8de,0.2859660248035015,200,7,8500,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,68,70254,86552
200,0.017857142857142856,0.2500805815558994,0.017857142857142856,0.00015019872446621685,6.5,6.5,0.5,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_052830.1:49878-50520 Tetradium ruticarpum chloroplast, complete genome",b0a3cae6973a3f20db064f8c0564c4b7,0.2500805815558994,200,8,8300,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,13,70267,86552
200,0.017857142857142856,1.0,0.017857142857142856,0.002495609575746372,108.0,108.0,14.0,output/weight_loss/trnl.100/gather_ext/ERR11520708.51.db-matches.sig,"NC_069215.1:47186-47739 Zygophyllum mucronatum plastid, complete genome",3093c6ad9ffe7ff6d71740a178e6db8e,1.0,200,9,8100,,ERR11520708-known,76c3da37,11200,51,DNA,100,112,True,,,,,True,216,70483,86552
