intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
2000,0.0016260162601626,0.0163934426229508,0.0016260162601626,0.0318861209964412,112.0,112.0,111.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072259.1 Albizia kalkora voucher 20210623002-1 plastid, complete genome",9e3331efb19a931a9a500c2a9981157d,0.0163934426229508,2000,0,31000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.8222129137591079,0.7793765294515644,0.8222129137591079,True,224,224,7025,Albizia kalkora,,,,,,,,,
2000,0.0016260162601626,0.0163934426229508,0.0016260162601626,0.0008540925266903,3.0,3.0,2.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072196.1 Corydalis alata voucher ESK21-020 chloroplast, complete genome",b7fd49263c07328893cdd3b1ea61f275,0.0163934426229508,2000,1,29000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.8222129137591079,0.7793765294515644,0.8222129137591079,True,6,230,7025,Corydalis alata,,,,,,,,,
2000,0.0016260162601626,0.017094017094017,0.0016260162601626,0.0007117437722419,2.5,2.5,1.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_069359.1 Irenepharsus magicus voucher MEL2275831A chloroplast, complete genome",aafab60e3e904b8417c7843eae492ec6,0.017094017094017,2000,2,27000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.8238529870428645,0.7801965660934428,0.8238529870428645,True,5,235,7025,Irenepharsus magicus,,,,,,,,,
2000,0.0016260162601626,0.0178571428571428,0.0016260162601626,0.0038434163701067,13.5,13.5,12.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_059944.1 Impatiens fanjingshanica chloroplast, complete genome",4f19537e65fe5107c63b24562ccb325a,0.0178571428571428,2000,3,25000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.825568190583556,0.7810541678637886,0.825568190583556,True,27,262,7025,Impatiens fanjingshanica,,,,,,,,,
2000,0.0016260162601626,0.0166666666666666,0.0016260162601626,0.030747330960854,108.0,108.0,107.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_041275.1 Berberidopsis corallina voucher Yi14295 (KUN) plastid, complete genome",b3827c165563a70e21793aa72d5c2049,0.0166666666666666,2000,4,23000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.8228603402148917,0.7797002426794564,0.8228603402148917,True,216,478,7025,Berberidopsis corallina,,,,,,,,,
2000,0.0016260162601626,0.016260162601626,0.0016260162601626,0.0008540925266903,3.0,3.0,1.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_041260.1 Calandrinia granulifera voucher Visoiu MV-0509 (TSCC) plastid, complete genome",43344a95971a59c9c4e357d3148de6d1,0.016260162601626,2000,5,21000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.7365401451440211,0.8218933578055468,0.779216751474784,0.8218933578055468,True,6,484,7025,Calandrinia granulifera,,,,,,,,,
1000,0.0008130081300813,0.0079365079365079,0.0008130081300813,0.0148042704626334,104.0,104.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_080531.1 Pentaphragma spicatum chloroplast, complete genome",b58ea140924e05ce1c6362167d7383c2,0.0079365079365079,1000,6,20000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7942959625172676,0.7534609795513538,0.7942959625172676,True,104,588,7025,Pentaphragma spicatum,,,,,,,,,
1000,0.0008130081300813,0.008695652173913,0.0008130081300813,0.0001423487544483,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_079766.1 Aiphanes horrida voucher M_XT235(IBSC) chloroplast, complete genome",c03a6b49d5254d983987e71e5be6d8cc,0.008695652173913,1000,7,19000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7977586674844481,0.7551923320349441,0.7977586674844481,True,1,589,7025,Aiphanes horrida,,,,,,,,,
1000,0.0008130081300813,0.0074626865671641,0.0008130081300813,0.0001423487544483,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_073015.1 Euphorbia royleana chloroplast, complete genome",a756ae3b40cb278a82f6d049a330403c,0.0074626865671641,1000,8,18000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7919710295685437,0.7522985130769919,0.7919710295685437,True,1,590,7025,Euphorbia royleana,,,,,,,,,
1000,0.0008130081300813,0.0098039215686274,0.0008130081300813,0.0002846975088967,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072566.1 Freesia laxa voucher KK2021_11 chloroplast, complete genome",0b93ba0d50313a76f236af90b5a6597c,0.0098039215686274,1000,9,17000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.8023287835021202,0.7574773900437801,0.8023287835021202,True,2,592,7025,Freesia laxa,17613.0,FRLA5,false freesia,,,,,,
1000,0.0008130081300813,0.0084033613445378,0.0008130081300813,0.1293950177935943,909.0,909.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072216.1 Anabasis aphylla chloroplast, complete genome",cf302ba6af0749729a83e854af14e87d,0.0084033613445378,1000,10,16000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7964608453698907,0.7545434209776654,0.7964608453698907,True,909,1501,7025,Anabasis aphylla,,,,,,,,,
1000,0.0008130081300813,0.0084745762711864,0.0008130081300813,0.0001423487544483,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_071843.1 Euphorbia helioscopia chloroplast, complete genome",126edabc2916eebfeb3ba229a99335a7,0.0084745762711864,1000,11,15000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7967809681842896,0.7547034823848648,0.7967809681842896,True,1,1502,7025,Euphorbia helioscopia,16764.0,EUHE2,madwoman's milk,,,,,,
1000,0.0008130081300813,0.0088495575221238,0.0008130081300813,0.0002846975088967,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_068855.1 Antidesma bunius chloroplast, complete genome",e37a9d1415e2cc0ae4981fdd8ea2823b,0.0088495575221238,1000,12,14000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7984254281131197,0.7555257123492798,0.7984254281131197,True,2,1504,7025,Antidesma bunius,1814.0,ANBU3,bignay,102.0,287979.0,bignay,,,
1000,0.0008130081300813,0.0054644808743169,0.0008130081300813,0.0001423487544483,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_066041.1 Inonotus hispidus mitochondrion, complete genome",9a2a2391bd1a1856eac203797d182dd7,0.0054644808743169,1000,13,13000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.7803047197965446,0.7464653581909924,0.7803047197965446,True,1,1505,7025,Inonotus hispidus,,,,,,,,,
1000,0.0008130081300813,0.0098039215686274,0.0008130081300813,0.0001423487544483,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_061758.1 Anoectochilus roxburghii chloroplast, complete genome",6b64146944b7223fe42d437da96323de,0.0098039215686274,1000,14,12000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.8023287835021202,0.7574773900437801,0.8023287835021202,True,1,1506,7025,Anoectochilus roxburghii,,,,,,,,,
1000,0.0008130081300813,0.0080645161290322,0.0008130081300813,0.0029893238434163,21.0,21.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_061673.1 Tetrastigma lawsonii voucher Wen#12620 chloroplast, complete genome",1b45c31a8e016a3367f01b94210b9bb4,0.0080645161290322,1000,15,11000,input/weight_loss/ERR11520695_2.fastq.gz,ERR11520695,ad0f1267,123000,21,DNA,1000,1230,True,0.71262599658544,0.794901383916784,0.753763690251112,0.794901383916784,True,21,1527,7025,Tetrastigma lawsonii,,,,,,,,,
