intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
2000,0.1538461538461538,0.0144927536231884,0.1538461538461538,0.1578947368421052,16.5,16.5,15.5,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_058999.1 Citrus australasica chloroplast, complete genome",78a4104fce228cdba4a2e4e11df22856,0.0144927536231884,2000,0,11000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,33,33,209,Citrus australasica,,,,365.0,416196.0,Australian finger-lime,,,
1000,0.0769230769230769,0.0079365079365079,0.0769230769230769,0.0430622009569378,9.0,9.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_080531.1 Pentaphragma spicatum chloroplast, complete genome",ef59742ae3e67d6f367010d62604ac1b,0.0079365079365079,1000,1,10000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,9,42,209,Pentaphragma spicatum,,,,,,,,,
1000,0.0769230769230769,0.0087719298245614,0.0769230769230769,0.0095693779904306,2.0,2.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_080497.1 Morina nepalensis chloroplast, complete genome",e7c1ecaeb0306c7623ddb86177bfcab9,0.0087719298245614,1000,2,9000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,2,44,209,Morina nepalensis,,,,,,,,,
1000,0.0769230769230769,0.0085470085470085,0.0769230769230769,0.0095693779904306,2.0,2.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_069359.1 Irenepharsus magicus voucher MEL2275831A chloroplast, complete genome",578b9fa7bee669d8c5d6012ebc3b6b48,0.0085470085470085,1000,3,8000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,2,46,209,Irenepharsus magicus,,,,,,,,,
1000,0.0769230769230769,0.0084033613445378,0.0769230769230769,0.0047846889952153,1.0,1.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_067995.1 Spiraea salicifolia voucher HuangXW1801 plastid, complete genome",d733fe9056b7a47503813b959a0ac8d6,0.0084033613445378,1000,4,7000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,1,47,209,Spiraea salicifolia,39186.0,SPSA2,willowleaf meadowsweet,,,,,,
1000,0.0769230769230769,0.0083333333333333,0.0769230769230769,0.0047846889952153,1.0,1.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_064736.1 Australina pusilla chloroplast, complete genome",6912d7ae0831bf9e85609100b07fed86,0.0083333333333333,1000,5,6000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,1,48,209,Australina pusilla,,,,,,,,,
1000,0.0769230769230769,0.0666666869076805,0.0769230769230769,0.0047846889952153,1.0,1.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_062108.1 Chorodna fulgurita mitochondrion, complete genome",38056c5625bd8a076e86c210715897fc,0.0666666869076805,1000,6,5000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,1,49,209,Chorodna fulgurita,,,,,,,,,
1000,0.0769230769230769,0.0080645161290322,0.0769230769230769,0.0191387559808612,4.0,4.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_061673.1 Tetrastigma lawsonii voucher Wen#12620 chloroplast, complete genome",ca1cfbee6e089b47cdb31d86c3d4aa62,0.0080645161290322,1000,7,4000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,4,53,209,Tetrastigma lawsonii,,,,,,,,,
1000,0.0769230769230769,0.0078125,0.0769230769230769,0.7320574162679426,153.0,153.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_041535.1 Enemion raddeanum voucher ZR11-027 chloroplast, complete genome",ad1b2ce3535623481f748fbf48fbe0d8,0.0078125,1000,8,3000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,153,206,209,Enemion raddeanum,,,,,,,,,
1000,0.0769230769230769,0.0068493150684931,0.0769230769230769,0.0047846889952153,1.0,1.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_035865.1 Woodsia polystichoides chloroplast, complete genome",54e43ee867e076e748b7ad863676f1b1,0.0068493150684931,1000,9,2000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,1,207,209,Woodsia polystichoides,,,,,,,,,
1000,0.0769230769230769,0.0084745762711864,0.0769230769230769,0.0047846889952153,1.0,1.0,0.0,output/weight_loss/all_chloroplast.1000/gather_ext/ERR11520696.21.db-matches.sig,"NC_030517.1 Parastemon urophyllus chloroplast, complete genome",7756f2c319f1234f3c94cc7a588b1ada,0.0084745762711864,1000,10,1000,,ERR11520696-known,523bf4c2,13000,21,DNA,1000,13,True,,,,,True,1,208,209,Parastemon urophyllus,,,,,,,,,
