intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
200,9.36461113452264e-05,0.0017316017316017,9.36461113452264e-05,0.0014530754943734,332.5,332.5,331.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_066144.1 Zizania palustris chloroplast, complete genome",66466744517c71e3259573368fe11034,0.0017316017316017,200,0,2000,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7413922747244421,0.8145498682839326,0.7779710715041874,0.8145498682839326,True,665,665,457650,Zizania palustris,43722.0,ZIPA3,northern wildrice,,,,,,
200,9.36461113452264e-05,0.001531393568147,9.36461113452264e-05,1.7480607451108927e-05,4.0,4.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_065148.1 Cucurbita argyrosperma chloroplast, complete genome",a5afb40825e6c667bbc01dae466b871a,0.001531393568147,200,1,1800,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7413922747244421,0.8113277845627581,0.7763600296436002,0.8113277845627581,True,8,673,457650,Cucurbita argyrosperma,,,,,,,,,
200,9.36461113452264e-05,0.001527883880825,9.36461113452264e-05,0.0079820823773626,1826.5,1826.5,8.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_061691.1 Camellia sinensis var. pubilimba chloroplast, complete genome",5e87aacd93d96988c7354574dd4a28ce,0.001527883880825,200,2,1600,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7413922747244421,0.8112677365926503,0.7763300056585463,0.8112677365926503,True,3653,4326,457650,Camellia sinensis,7997.0,CASI16,tea,,,,23.0,38.0,Tea
200,9.36461113452264e-05,0.00151171579743,9.36461113452264e-05,0.0016038457336392,367.0,367.0,1.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_058634.1 Bactris gasipaes var. chichagui chloroplast, complete genome",b6db8cd7963792cce1a3888484f434f3,0.00151171579743,200,3,1400,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7413922747244421,0.8109893782537898,0.776190826489116,0.8109893782537898,True,734,5060,457650,Bactris gasipaes,4664.0,BAGA2,peach palm,58.0,154467.0,peach palm,,,
200,9.36461113452264e-05,0.0014869888475836,9.36461113452264e-05,0.0013285261662842,304.0,304.0,7.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_058583.1 Cucurbita ficifolia chloroplast, complete genome",cf04d20d9d40eabf7a0590795f18ac88,0.0014869888475836,200,4,1200,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7413922747244421,0.8105580433041846,0.7759751590143134,0.8105580433041846,True,608,5668,457650,Cucurbita ficifolia,11799.0,CUFI2,figleaf gourd,379.0,37645.0,figleaf gourd,,,
100,4.68230556726132e-05,0.0008064516129032,4.68230556726132e-05,2.185075931388616e-05,10.0,10.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_072537.1 Smallanthus sonchifolius chloroplast, complete genome",808b4b6a57209ba55447426f6672c630,0.0008064516129032,100,5,1100,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7249990063806817,0.7947164519091329,0.7598577291449073,0.7947164519091329,True,10,5678,457650,Smallanthus sonchifolius,,,,,,,,,
100,4.68230556726132e-05,0.0007423904974016,4.68230556726132e-05,8.740303725554463e-06,4.0,4.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_070364.1 Physalis philadelphica chloroplast, complete genome",77ba7b99e0c272a9a679dd4a43fedaec,0.0007423904974016,100,6,1000,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7249990063806817,0.792597427086242,0.7587982167334619,0.792597427086242,True,4,5682,457650,Physalis philadelphica,31151.0,PHPH2,Mexican groundcherry,83.0,304130.0,Mexican groundcherry,,,
100,4.68230556726132e-05,0.0007818608287724,4.68230556726132e-05,2.185075931388616e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_062593.1 Fragaria moschata chloroplast, complete genome",964dc10dd8e77290524b9c831036aa2f,0.0007818608287724,100,7,900,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7249990063806817,0.7939229741646238,0.7594609902726528,0.7939229741646238,True,1,5683,457650,Fragaria moschata,,,,,,,,,
100,4.68230556726132e-05,0.0007598784194528,4.68230556726132e-05,5.462689828471539e-05,25.0,25.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_060607.1 Pueraria montana var. thomsonii chloroplast, complete genome",f217b736e23ec48bb86453de6231fee1,0.0007598784194528,100,8,800,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7249990063806817,0.7931929441475497,0.7590959752641158,0.7931929441475497,True,25,5708,457650,Pueraria montana,34009.0,PUMO,kudzu,334.0,174648.0,mealy kudzu,,,
100,4.68230556726132e-05,0.0007272727272727,4.68230556726132e-05,4.15164426963837e-05,19.0,19.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_059767.1 Malva verticillata chloroplast, complete genome",8a87967939ebd80fbbfc908051de0b48,0.0007272727272727,100,9,700,input/weight_loss/ERR11520713_2.fastq.gz,ERR11520713,e710ed72,2135700,31,DNA,100,21357,True,0.7249990063806817,0.7920715768387541,0.7585352916097179,0.7920715768387541,True,19,5727,457650,Malva verticillata,25712.0,MAVE,cluster mallow,,,,,,
