intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
300,0.0001817961459217,0.0023166023166023,0.0001817961459217,0.0001725666613111,19.33333333333333,6.0,21.74600857373345,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_057076.1 Vitellaria paradoxa chloroplast, complete genome",6740d67781f6eafd85b2276994db455f,0.0023166023166023,300,0,3000,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6635673124374645,0.7490602262761877,0.7063137693568261,0.7490602262761877,True,58,58,336102,Vitellaria paradoxa,43021.0,VIPA12,shea butter,419.0,292385.0,karite-nu,212.0,800.0,Butterseed
200,0.0001211974306144,0.0015822784810126,0.0001211974306144,0.0011603620329542,195.0,195.0,189.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_059807.1 Brassica carinata chloroplast, complete genome",1423f78ff5788597c851b8fbad0c031e,0.0015822784810126,200,1,2800,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7355844165541874,0.6932312786466264,0.7355844165541874,True,390,448,336102,Brassica carinata,,,,351.0,52824.0,Ethiopian mustard,,,
200,0.0001211974306144,0.001466275659824,0.0001211974306144,5.950574527970676e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_058926.1 Ensete ventricosum chloroplast, complete genome",2bf1250621dc0fc6f42ecbda8becabcf,0.001466275659824,200,2,2600,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7329222175097017,0.6919001791243835,0.7329222175097017,True,2,450,336102,Ensete ventricosum,15047.0,ENVE2,Abyssinian banana,,,,,,
300,0.0001817961459217,0.0015637216575449,0.0001211974306144,0.2220367626494338,37313.5,37313.5,37233.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_041294.1 Celosia argentea voucher 13CS6757(KUN) plastid, complete genome",826e89607e97e7e5355b035703be8370,0.0023455824863174,200,3,2400,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6635673124374645,0.7495038073739645,0.7065355599057145,0.7495038073739645,True,74627,75077,336102,Celosia argentea,8376.0,CEAR3,silver cock's comb,817.0,46112.0,silver cockscomb,,,
200,0.0001211974306144,0.0014892032762472,0.0001211974306144,0.0146800673605036,2467.0,2467.0,2466.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_010433.1 Manihot esculenta chloroplast, complete genome",b2863dabf430347fde5d63ebee12ff4b,0.0014892032762472,200,4,2200,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7334639299212871,0.6921710353301762,0.7334639299212871,True,4934,80011,336102,Manihot esculenta,25357.0,MAES,cassava,1322.0,3983.0,cassava,153.0,328.0,Cassava
100,6.0598715307235486e-05,0.0007716049382716,6.0598715307235486e-05,3.2728159903838714e-05,11.0,11.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",2fdf0598d1c4f6fa66924e5bee052eb2,0.0007716049382716,100,5,2100,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7108544953956564,0.670299890253624,0.7108544953956564,True,11,80022,336102,Trichosanthes cucumerina,41430.0,TRCU3,snakegourd,50.0,50543.0,snake gourd,,,
100,6.0598715307235486e-05,0.0007446016381236,6.0598715307235486e-05,1.7851723583912025e-05,6.0,6.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_068855.1 Antidesma bunius chloroplast, complete genome",4dda222346087447678f73660c635ce8,0.0007446016381236,100,6,2000,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7096496605998659,0.6696974728557288,0.7096496605998659,True,6,80028,336102,Antidesma bunius,1814.0,ANBU3,bignay,102.0,287979.0,bignay,,,
100,6.0598715307235486e-05,0.0008032128514056,6.0598715307235486e-05,2.975287263985338e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_067543.1 Phaseolus acutifolius voucher Jansen & Ruhlman 144 (TEX-LL) plastid, complete genome",3cd6ad88598786a98a289e4514f4b427,0.0008032128514056,100,7,1900,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7122147821021032,0.6709800336068474,0.7122147821021032,True,1,80029,336102,Phaseolus acutifolius,30412.0,PHAC,tepary bean,147.0,33129.0,tepary bean,,,
200,0.0001211974306144,0.0007855459544383,6.0598715307235486e-05,7.735746886361879e-05,26.0,26.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_066745.1 Lactuca indica chloroplast, complete genome",2d0ce2babff47ee483ff9b448d808252,0.0015710919088766,100,8,1800,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7353359352475423,0.6931070379933038,0.7353359352475423,True,26,80055,336102,Lactuca indica,22215.0,LAIN13,Indian lettuce,,,,,,
200,0.0001211974306144,0.0008417508417508,6.0598715307235486e-05,2.975287263985338e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_065842.1 Valerianella locusta chloroplast, complete genome",f99991b233ce592399688f3823ebd546,0.0016835016835016,100,9,1700,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7377597049535315,0.6943189228462984,0.7377597049535315,True,1,80056,336102,Valerianella locusta,42402.0,VALO,Lewiston cornsalad,199.0,59166.0,European cornsalad,160.0,345.0,Corn Salad
100,6.0598715307235486e-05,0.000801282051282,6.0598715307235486e-05,0.0001725666613111,58.0,58.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_065754.1 Citrus jambhiri chloroplast, complete genome",e5c39c708c7c80a655e139510eaed173,0.000801282051282,100,10,1600,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7121331622161201,0.6709392236638558,0.7121331622161201,True,58,80114,336102,Citrus jambhiri,9571.0,CIJA,rough lemon,203.0,64884.0,rough lemon,,,
200,0.0001211974306144,0.0007564296520423,6.0598715307235486e-05,0.127842143158922,42968.0,42968.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_062593.1 Fragaria moschata chloroplast, complete genome",142e8cd5f71895743bb404352efc5a29,0.0015128593040847,100,11,1500,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6508781407390652,0.7340145898933529,0.6924463653162091,0.7340145898933529,True,42968,123082,336102,Fragaria moschata,,,,,,,,,
100,6.0598715307235486e-05,0.0007230657989877,6.0598715307235486e-05,2.975287263985338e-06,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_060657.1 Syzygium samarangense chloroplast, complete genome",da2696baf0484d69b1df6cdccf38fd06,0.0007230657989877,100,12,1400,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7086585626726819,0.6692019238921367,0.7086585626726819,True,1,123083,336102,Syzygium samarangense,40146.0,SYSA3,syzygium,329.0,260143.0,Java-apple,,,
100,6.0598715307235486e-05,0.0007855459544383,6.0598715307235486e-05,5.950574527970676e-06,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_060403.1 Phaseolus lunatus chloroplast, complete sequence",8c56e020a4961af8b8c205cde30b51c8,0.0007855459544383,100,13,1300,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7114608852425838,0.6706030851770877,0.7114608852425838,True,2,123085,336102,Phaseolus lunatus,30993.0,PHLU2,sieva bean,343.0,3884.0,lima bean,90.0,133.0,Butter Bean
100,6.0598715307235486e-05,0.000780031201248,6.0598715307235486e-05,3.867873443180939e-05,13.0,13.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.crop-plant-entrez.ref.100.sig.zip,"NC_058634.1 Bactris gasipaes var. chichagui chloroplast, complete genome",c7a32f67d2255ec540fc9f15d843cf2d,0.000780031201248,100,14,1200,input/weight_loss/ERR11520689_2.fastq.gz,ERR11520689,5223d865,1650200,21,DNA,100,16502,True,0.6297452851115917,0.7112222457678371,0.6704837654397144,0.7112222457678371,True,13,123098,336102,Bactris gasipaes,4664.0,BAGA2,peach palm,58.0,154467.0,peach palm,,,
