intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
400,0.1,0.0033670033670033,0.1,0.0021123684461977,154.75,99.5,116.46968489697224,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_065842.1 Valerianella locusta chloroplast, complete genome",f99991b233ce592399688f3823ebd546,0.0033670033670033,400,0,3600,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,619,619,293036,Valerianella locusta,42402.0,VALO,Lewiston cornsalad,199.0,59166.0,European cornsalad,160.0,345.0,Corn Salad
400,0.1,0.0030234315948601,0.1,0.487506654472488,35714.25,31933.5,36085.20596709266,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_053774.1 Carya ovata chloroplast, complete genome",2d6e30831727072f36d3a7575d86101c,0.0030234315948601,400,1,3200,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,142857,143476,293036,Carya ovata,7559.0,CAOV2,shagbark hickory,483.0,60418.0,shagbark hickory,,,
200,0.05,0.0015209125475285,0.05,0.0010237649981572,150.0,150.0,6.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_066450.1 Boesenbergia rotunda chloroplast, complete sequence",6bd42aaed7cc1d6a4e8de09597a91e41,0.0015209125475285,200,2,3000,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,300,143776,293036,Boesenbergia rotunda,5378.0,BORO4,rotund boesenbergia,171.0,97729.0,Chinese-keys,,,
200,0.05,0.0015860428231562,0.05,8.531374984643524e-05,12.5,12.5,6.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_066036.1 Stevia rebaudiana isolate BPTPS142 voucher LISE:96453 chloroplast, complete genome",342957ef40826d178dc4fc2a8102fce6,0.0015860428231562,200,3,2800,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,25,143801,293036,Stevia rebaudiana,39717.0,STRE2,candyleaf,,,,,,
200,0.05,0.0014461315979754,0.05,0.0001365019997542,20.0,20.0,1.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_060657.1 Syzygium samarangense chloroplast, complete genome",da2696baf0484d69b1df6cdccf38fd06,0.0014461315979754,200,4,2600,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,40,143841,293036,Syzygium samarangense,40146.0,SYSA3,syzygium,329.0,260143.0,Java-apple,,,
200,0.05,0.0015197568389057,0.05,0.0001023764998157,15.0,15.0,1.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_058583.1 Cucurbita ficifolia chloroplast, complete genome",b34d894b47a46b3d27b863d354938302,0.0015197568389057,200,5,2400,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,30,143871,293036,Cucurbita ficifolia,11799.0,CUFI2,figleaf gourd,379.0,37645.0,figleaf gourd,,,
200,0.05,0.0015873015873015,0.05,1.0237649981572233e-05,1.5,1.5,0.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_057575.1 Allium schoenoprasum plastid, complete genome",e60538f6887e115c4104db1ad8e8bb7d,0.0015873015873015,200,6,2200,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,3,143874,293036,Allium schoenoprasum,1385.0,ALSC,wild chives,391.0,74900.0,chive,2.0,9.0,Chives
300,0.075,0.0015337423312883,0.05,0.5062244911887959,74171.0,74171.0,74170.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_048474.1 Fragaria viridis chloroplast, complete genome",2ccd20ce7e76aef5c31aa743d000639c,0.0023006134969325,200,7,2000,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,148342,292216,293036,Fragaria viridis,,,,,,,,,
300,0.075,0.0015151515151515,0.05,4.777569991400374e-05,7.0,7.0,6.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_040941.1 Phytolacca acinosa voucher 14CS9097 (KUN) plastid, complete genome",ec748699328089504da1cbc96daa2408,0.0022727272727272,200,8,1800,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,14,292230,293036,Phytolacca acinosa,,,,838.0,3528.0,food pokeweed,,,
200,0.05,0.001713796058269,0.05,6.82509998771482e-06,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.21.db-matches.sig,"NC_014063.1 Lathyrus sativus chloroplast, complete genome",14f02313cc3c9bf5e7db09c987249da3,0.001713796058269,200,9,1600,,ERR11520707-known,10736700,4000,21,DNA,100,40,True,,,,,True,2,292232,293036,Lathyrus sativus,22354.0,LASA2,white pea,1309.0,3860.0,chickling vetch,,,
