intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
300,0.073170731707317,0.0022675736961451,0.073170731707317,0.0256683567642313,297.0,291.0,244.1693401446354,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_053774.1 Carya ovata chloroplast, complete genome",2d6e30831727072f36d3a7575d86101c,0.0022675736961451,300,0,3800,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,891,891,34712,Carya ovata,7559.0,CAOV2,shagbark hickory,483.0,60418.0,shagbark hickory,,,
300,0.073170731707317,0.0023112480739599,0.073170731707317,0.0468713989398478,542.3333333333334,168.0,649.5620747002467,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_038229.1 Cucurbita pepo chloroplast, complete genome",ff4fdaebfd977292d03d2ec8b908e1f0,0.0023112480739599,300,1,3500,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,1627,2518,34712,Cucurbita pepo,11849.0,CUPE,field pumpkin,,,,,,
200,0.048780487804878,0.0014450867052023,0.048780487804878,0.0084985019589767,147.5,147.5,146.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_066436.1 Piper retrofractum chloroplast, complete genome",ff1e68ef9d5f4cc41f9a1a5c7e7ac6ad,0.0014450867052023,200,2,3300,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,295,2813,34712,Piper retrofractum,31738.0,PIRE9,Javanese long pepper,172.0,130414.0,Javanese long pepper,,,
200,0.048780487804878,0.001628664495114,0.048780487804878,0.0003745102558193,6.5,6.5,1.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_066017.1 Cynara cardunculus isolate BPTPS064 voucher LISE:96391 chloroplast, complete genome",27ac63081dd0a90ed014ab1f38ac56e3,0.001628664495114,200,3,3100,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,13,2826,34712,Cynara cardunculus,11974.0,CYCA,cardoon,189.0,4265.0,wild artichoke,,,
200,0.048780487804878,0.0015885623510722,0.048780487804878,0.0018437427978796,32.0,32.0,31.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_058887.1 Elaeagnus pungens voucher 20200008 chloroplast, complete genome",250df9b318983e8a7ca4cc1078753142,0.0015885623510722,200,4,2900,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,64,2890,34712,Elaeagnus pungens,14818.0,ELPU2,thorny olive,369.0,693372.0,spiny oleaster,,,
200,0.048780487804878,0.0015003750937734,0.048780487804878,0.0002592763309518,4.5,4.5,0.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_053702.1 Abutilon theophrasti chloroplast, complete genome",dc9158155b36eec92a99048392690bde,0.0015003750937734,200,5,2700,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,9,2899,34712,Abutilon theophrasti,82.0,ABTH,velvetleaf,487.0,3631.0,China jute,,,
200,0.048780487804878,0.0015637216575449,0.048780487804878,0.0630041484212952,1093.5,1093.5,1088.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_041294.1 Celosia argentea voucher 13CS6757(KUN) plastid, complete genome",826e89607e97e7e5355b035703be8370,0.0015637216575449,200,6,2500,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,2187,5086,34712,Celosia argentea,8376.0,CEAR3,silver cock's comb,817.0,46112.0,silver cockscomb,,,
200,0.048780487804878,0.0015698587127158,0.048780487804878,0.0266190366443881,462.0,462.0,8.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_034777.1 Asparagus officinalis chloroplast, complete genome",b1172eebdcd1c54cf813cc0a73aa15f7,0.0015698587127158,200,7,2300,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,924,6010,34712,Asparagus officinalis,3964.0,ASOF,garden asparagus,1012.0,4686.0,garden asparagus,13.0,21.0,Asparagus
200,0.048780487804878,0.0007716049382716,0.024390243902439,0.0001152339248674,4.0,4.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_072518.1 Trichosanthes cucumerina isolate PT 6996 chloroplast, complete genome",2fdf0598d1c4f6fa66924e5bee052eb2,0.0015432098765432,100,8,2200,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,4,6014,34712,Trichosanthes cucumerina,41430.0,TRCU3,snakegourd,50.0,50543.0,snake gourd,,,
100,0.024390243902439,0.0008071025020177,0.024390243902439,0.0002592763309518,9.0,9.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520705.21.db-matches.sig,"NC_072298.1 Xanthium strumarium chloroplast, complete genome",b9d7da0fc0e68e72c5a70d2a745789ca,0.0008071025020177,100,9,2100,,ERR11520705-known,d6245341,4100,21,DNA,100,41,True,,,,,True,9,6023,34712,Xanthium strumarium,43443.0,XAST,rough cocklebur,53.0,318068.0,cocklebur,,,
