intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
200,0.0909090909090909,0.0017316017316017,0.0909090909090909,0.042076472538402,1523.0,1523.0,1522.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_066144.1 Zizania palustris chloroplast, complete genome",66466744517c71e3259573368fe11034,0.0017316017316017,200,0,2000,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,3046,3046,72392,Zizania palustris,43722.0,ZIPA3,northern wildrice,,,,,,
200,0.0909090909090909,0.001527883880825,0.0909090909090909,0.1919410984639186,6947.5,6947.5,2.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_061691.1 Camellia sinensis var. pubilimba chloroplast, complete genome",5e87aacd93d96988c7354574dd4a28ce,0.001527883880825,200,1,1800,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,13895,16941,72392,Camellia sinensis,7997.0,CASI16,tea,,,,23.0,38.0,Tea
200,0.0909090909090909,0.00151171579743,0.0909090909090909,0.0324345231517294,1174.0,1174.0,3.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_058634.1 Bactris gasipaes var. chichagui chloroplast, complete genome",b6db8cd7963792cce1a3888484f434f3,0.00151171579743,200,2,1600,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,2348,19289,72392,Bactris gasipaes,4664.0,BAGA2,peach palm,58.0,154467.0,peach palm,,,
100,0.0454545454545454,0.0008064516129032,0.0454545454545454,0.0174604928721405,1264.0,1264.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_072537.1 Smallanthus sonchifolius chloroplast, complete genome",808b4b6a57209ba55447426f6672c630,0.0008064516129032,100,3,1500,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,1264,20553,72392,Smallanthus sonchifolius,,,,,,,,,
100,0.0454545454545454,0.0007127583749109,0.0454545454545454,0.0316057022875455,2288.0,2288.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_071868.1 Vaccinium ashei chloroplast, complete genome",5cbc3786d287d8f4c52c5647b6cabe80,0.0007127583749109,100,4,1400,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,2288,22841,72392,Vaccinium ashei,,,,,,,,,
100,0.0454545454545454,0.0007423904974016,0.0454545454545454,1.381368106973146e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_070364.1 Physalis philadelphica chloroplast, complete genome",77ba7b99e0c272a9a679dd4a43fedaec,0.0007423904974016,100,5,1300,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,1,22842,72392,Physalis philadelphica,31151.0,PHPH2,Mexican groundcherry,83.0,304130.0,Mexican groundcherry,,,
100,0.0454545454545454,0.0007818608287724,0.0454545454545454,0.5856448226323351,42396.0,42396.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_062593.1 Fragaria moschata chloroplast, complete genome",964dc10dd8e77290524b9c831036aa2f,0.0007818608287724,100,6,1200,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,42396,65238,72392,Fragaria moschata,,,,,,,,,
100,0.0454545454545454,0.0007598784194528,0.0454545454545454,0.0003867830699524,28.0,28.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_060607.1 Pueraria montana var. thomsonii chloroplast, complete genome",f217b736e23ec48bb86453de6231fee1,0.0007598784194528,100,7,1100,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,28,65266,72392,Pueraria montana,34009.0,PUMO,kudzu,334.0,174648.0,mealy kudzu,,,
100,0.0454545454545454,0.0007272727272727,0.0454545454545454,0.0031218919217593,226.0,226.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_059767.1 Malva verticillata chloroplast, complete genome",8a87967939ebd80fbbfc908051de0b48,0.0007272727272727,100,8,1000,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,226,65492,72392,Malva verticillata,25712.0,MAVE,cluster mallow,,,,,,
100,0.0454545454545454,0.0007564296520423,0.0454545454545454,1.381368106973146e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_054176.1 Mucuna pruriens plastid, complete genome",69e264f5a3b3f40e3f1b10b52eb20269,0.0007564296520423,100,9,900,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,1,65493,72392,Mucuna pruriens,27019.0,MUPR,velvet bean,,,,,,
100,0.0454545454545454,0.0007496251874062,0.0454545454545454,2.7627362139462923e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_050163.1 Areca catechu chloroplast, complete genome",3a191a8fad8c36f08471aafe79daef20,0.0007496251874062,100,10,800,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,2,65495,72392,Areca catechu,2448.0,ARCA41,betel palm,553.0,184783.0,pinang,,,
100,0.0454545454545454,0.0007733952049497,0.0454545454545454,1.381368106973146e-05,1.0,1.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_047180.1 Broussonetia luzonica voucher HAST:Chung_2015 chloroplast, complete genome",b804027b2f062c2d7c0ccc2cbf2d3880,0.0007733952049497,100,11,700,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,1,65496,72392,Broussonetia luzonica,,,,,,,,,
100,0.0454545454545454,0.0007535795026375,0.0454545454545454,0.0724527572107415,5245.0,5245.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_041201.1 Dysphania ambrosioides chloroplast, complete genome",648df46a55dfa0a63f8d3278e6dbdd0c,0.0007535795026375,100,12,600,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,5245,70741,72392,Dysphania ambrosioides,14368.0,DYAM,Mexican tea,825.0,330163.0,epazote,,,
100,0.0454545454545454,0.0007320644216691,0.0454545454545454,6.90684053486573e-05,5.0,5.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_039708.1 Dioscorea bulbifera chloroplast, complete genome",88d5b63be1f951d226f8d3921ff1dd93,0.0007320644216691,100,13,500,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,5,70746,72392,Dioscorea bulbifera,13260.0,DIBU,air yam,875.0,35874.0,potato yam,,,
100,0.0454545454545454,0.00084388185654,0.0454545454545454,2.7627362139462923e-05,2.0,2.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_037087.1 Tripsacum dactyloides chloroplast, complete genome",9a13d78163c55a37573f955be9fae212,0.00084388185654,100,14,400,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,2,70748,72392,Tripsacum dactyloides,41439.0,TRDA3,eastern gamagrass,6.0,4563.0,gama grass,,,
100,0.0454545454545454,0.0007194244604316,0.0454545454545454,5.5254724278925846e-05,4.0,4.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520697.31.db-matches.sig,"NC_031383.1 Vitis amurensis voucher VAMU20160531 chloroplast, complete genome",16b7e50680c9cf3540855a121dddd336,0.0007194244604316,100,15,300,,ERR11520697-known,189dc530,2200,31,DNA,100,22,True,,,,,True,4,70752,72392,Vitis amurensis,42793.0,VIAM4,Amur grape,,,,,,
