intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
400,0.1,0.0030557677616501,0.1,0.1437468873941714,5989.25,1297.5,8702.845005370371,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_061691.1 Camellia sinensis var. pubilimba chloroplast, complete genome",5e87aacd93d96988c7354574dd4a28ce,0.0030557677616501,400,0,3600,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,23957,23957,166661,Camellia sinensis,7997.0,CASI16,tea,,,,23.0,38.0,Tea
400,0.1,0.0022304832713754,0.075,0.0008220279489502,45.66666666666666,20.0,48.8148429157453,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_058006.1 Plukenetia volubilis chloroplast, complete genome",eda26603627535b4fb725b693aa0e58d,0.0029739776951672,300,1,3300,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,137,24094,166661,Plukenetia volubilis,,,,,,,,,
300,0.075,0.0014255167498218,0.05,0.0120064082178794,1000.5,1000.5,556.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_071868.1 Vaccinium ashei chloroplast, complete genome",5cbc3786d287d8f4c52c5647b6cabe80,0.0021382751247327,200,2,3100,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,2001,26095,166661,Vaccinium ashei,,,,,,,,,
200,0.05,0.0014684287812041,0.05,0.0003900132604508,32.5,32.5,20.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_067756.1 Tylosema esculentum chloroplast, complete genome",b2938d11afc6160a4804c0050da991b2,0.0014684287812041,200,3,2900,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,65,26160,166661,Tylosema esculentum,,,,138.0,189976.0,gemsbuck bean,,,
300,0.075,0.0015637216575449,0.05,0.8381384967088881,69842.5,69842.5,7672.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_062593.1 Fragaria moschata chloroplast, complete genome",964dc10dd8e77290524b9c831036aa2f,0.0023455824863174,200,4,2700,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,139685,165845,166661,Fragaria moschata,,,,,,,,,
200,0.05,0.00151171579743,0.05,0.0007020238688115,58.5,58.5,0.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_058634.1 Bactris gasipaes var. chichagui chloroplast, complete genome",b6db8cd7963792cce1a3888484f434f3,0.00151171579743,200,5,2500,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,117,165962,166661,Bactris gasipaes,4664.0,BAGA2,peach palm,58.0,154467.0,peach palm,,,
200,0.05,0.0014869888475836,0.05,0.0001680057121942,14.0,14.0,0.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_058583.1 Cucurbita ficifolia chloroplast, complete genome",cf04d20d9d40eabf7a0590795f18ac88,0.0014869888475836,200,6,2300,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,28,165990,166661,Cucurbita ficifolia,11799.0,CUFI2,figleaf gourd,379.0,37645.0,figleaf gourd,,,
300,0.075,0.0014695077149155,0.05,0.0010200346811791,85.0,85.0,22.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_053699.1 Nephelium lappaceum chloroplast, complete genome",8f0550e162ba122cc04ccffe1e733e62,0.0022042615723732,200,7,2100,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,170,166160,166661,Nephelium lappaceum,27466.0,NELA7,rambutan,489.0,151071.0,rambutan,,,
200,0.05,0.0015220700152207,0.05,0.0001560053041803,13.0,13.0,1.0,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_041649.1 Hemerocallis fulva chloroplast, complete genome",b90935dad8c1cd27cd9508125dbd349f,0.0015220700152207,200,8,1900,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,26,166186,166661,Hemerocallis fulva,19449.0,HEFU,orange daylily,,,,,,
200,0.05,0.0017123287671232,0.05,0.000186006324215,15.5,15.5,1.5,output/weight_loss/crop_chloroplast.100/gather_ext/ERR11520707.31.db-matches.sig,"NC_035224.1 Saccharum officinarum chloroplast complete genome, cultivar IJ76-514",1b87efc42d1b0e2ab8a45c2c09be90c9,0.0017123287671232,200,9,1700,,ERR11520707-known,a5c6142e,4000,31,DNA,100,40,True,,,,,True,31,166217,166661,Saccharum officinarum,36625.0,SAOF,sugarcane,1002.0,4547.0,noble cane,,,
