intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
2000,0.0004971414367387,0.0166666666666666,0.0004971414367387,0.0003296341061421,9.0,9.0,1.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_079848.1 Sanguinaria canadensis voucher S03 chloroplast, complete genome",36c08c5752160eeda6e005bb56fec01b,0.0166666666666666,2000,0,9000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,18,18,54606,Sanguinaria canadensis,36224.0,SACA13,bloodroot,15.0,3472.0,red puccoon,,,
1000,0.0002485707183693,0.0078125,0.0002485707183693,0.003625975167564,198.0,198.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_080537.1 Trichosanthes quinquangulata chloroplast, complete genome",4258a2ae3aa48bcad1f0b3a1f8c78b34,0.0078125,1000,1,8000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,198,216,54606,Trichosanthes quinquangulata,,,,,,,,,
1000,0.0002485707183693,0.0082644628099173,0.0002485707183693,1.83130058967879e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_072979.1 Syzygium polyanthum chloroplast, complete genome",66b418e4855dfc58b84b066deef89022,0.0082644628099173,1000,2,7000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,1,217,54606,Syzygium polyanthum,,,,40.0,883761.0,Indonesian bayleaf,,,
1000,0.0002485707183693,0.0077519379844961,0.0002485707183693,0.0036076621616672,197.0,197.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_072696.1 Capsicum baccatum chloroplast, complete genome",b6a57e1e6dfa3010ce76aa25768b884b,0.0077519379844961,1000,3,6000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,197,414,54606,Capsicum baccatum,6310.0,CABA29,locoto,865.0,165788.0,locoto,,,
1000,0.0002485707183693,0.0086206896551724,0.0002485707183693,0.001208658389188,66.0,66.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_071812.1 Seselopsis tianschanica voucher 16CS13419 chloroplast, complete genome",8457546dd89dafca8b40c24c67be56db,0.0086206896551724,1000,4,5000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,66,480,54606,Seselopsis tianschanica,,,,,,,,,
1000,0.0002485707183693,0.0097087378640776,0.0002485707183693,0.0001098780353807,6.0,6.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_069215.1 Zygophyllum mucronatum plastid, complete genome",1f122528209ae6dd68b07fa495722647,0.0097087378640776,1000,5,4000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,6,486,54606,Zygophyllum mucronatum,,,,,,,,,
1000,0.0002485707183693,0.008,0.0002485707183693,5.49390176903637e-05,3.0,3.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_062882.1 Hippophae tibetana chloroplast, complete genome",1036b96f033efc437f3343e25b695240,0.008,1000,6,3000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,3,489,54606,Hippophae tibetana,,,,,,,,,
1000,0.0002485707183693,0.008,0.0002485707183693,0.0015566055012269,85.0,85.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_062369.1 Tordylium lanatum chloroplast, complete genome",9f9b91fa541da939e65a84030ae49307,0.008,1000,7,2000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,85,574,54606,Tordylium lanatum,,,,,,,,,
1000,0.0002485707183693,0.0089285714285714,0.0002485707183693,0.0144855876643592,791.0,791.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_054176.1 Mucuna pruriens plastid, complete genome",9ec03b0e25c7aff0f1ef919958b69d5e,0.0089285714285714,1000,8,1000,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,791,1365,54606,Mucuna pruriens,27019.0,MUPR,velvet bean,,,,,,
1000,0.0002485707183693,0.0077519379844961,0.0002485707183693,3.66260117935758e-05,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.sig.zip,"NC_047375.1 Genista tinctoria voucher Yi14759-KUN plastid, complete genome",efe2c3a00bc8328cd33baeff0ec61366,0.0077519379844961,1000,9,0,input/weight_loss/ERR11520703_2.fastq.gz,ERR11520703,65a0771c,4023000,51,DNA,1000,4023,True,,,,,True,2,1367,54606,Genista tinctoria,18278.0,GETI,Dyer's greenweed,620.0,49825.0,dyer's greenweed,,,
