intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
3000,0.0018529956763434219,0.02654867256637168,0.0018529956763434219,0.003126356925749023,12.0,9.0,9.626352718795768,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_029964.1 Eremospatha macrocarpa plastid, complete genome",c50e6612d276f3c6e10626175fc48fbc,0.02654867256637168,3000,0,22000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.7411374880980662,0.841306839511902,0.7912221638049841,0.841306839511902,True,36,36,11515
2000,0.0012353304508956147,0.01639344262295082,0.0012353304508956147,0.4098132870169344,2359.5,2359.5,2358.5,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072196.1 Corydalis alata voucher ESK21-020 chloroplast, complete genome",b7fd49263c07328893cdd3b1ea61f275,0.01639344262295082,2000,1,20000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.7269649683516495,0.8222129137591079,0.7745889410553787,0.8222129137591079,True,4719,4755,11515
2000,0.0012353304508956147,0.017857142857142856,0.0012353304508956147,0.059400781589231434,342.0,342.0,341.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_069230.1 Synotis nagensium chloroplast, complete genome",962fe8c45e13f3eec99715591fb1a531,0.017857142857142856,2000,2,18000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.7269649683516495,0.825568190583556,0.7762665794676027,0.825568190583556,True,684,5439,11515
2000,0.0012353304508956147,0.017241379310344827,0.0012353304508956147,0.019279201042118974,111.0,111.0,58.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_061379.1 Premna puberula chloroplast, complete genome",8d4108baa96e3b7261a510b84ab2bb6d,0.017241379310344827,2000,3,16000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.7269649683516495,0.8241898055363641,0.7755773869440068,0.8241898055363641,True,222,5661,11515
1000,0.0006176652254478073,0.008771929824561403,0.0006176652254478073,0.006947459834997829,80.0,80.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_080497.1 Morina nepalensis chloroplast, complete genome",84dfc1cc4ee449d4f7d109cf2feb08bd,0.008771929824561403,1000,4,15000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7980905159569643,0.7507261123554001,0.7980905159569643,True,80,5741,11515
1000,0.0006176652254478073,0.008771929824561403,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_080315.1 Populus mainlingensis chloroplast, complete genome",9da4db1931ff85f2e91ff5190574fb98,0.008771929824561403,1000,5,14000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7980905159569643,0.7507261123554001,0.7980905159569643,True,1,5742,11515
1000,0.0006176652254478073,0.013333333333333334,0.0006176652254478073,0.009379070777247069,108.0,108.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_073578.1 Cuscuta pacifica voucher Stefanovic SS-15-23 chloroplast, complete genome",0f80dcccc2a7c8736f2820f6fd847978,0.013333333333333334,1000,6,13000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,,,,,True,108,5850,11515
1000,0.0006176652254478073,0.008403361344537815,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_072216.1 Anabasis aphylla chloroplast, complete genome",cf302ba6af0749729a83e854af14e87d,0.008403361344537815,1000,7,12000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7964608453698907,0.7499112770618633,0.7964608453698907,True,1,5851,11515
1000,0.0006176652254478073,0.007575757575757576,0.0006176652254478073,0.00017368649587494572,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_068637.1 Croton yunnanensis chloroplast, complete genome",ab9cf3e339ea163fda1696b669e5dba7,0.007575757575757576,1000,8,11000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7925383547301115,0.7479500317419737,0.7925383547301115,True,2,5853,11515
2000,0.0012353304508956147,0.00847457627118644,0.0006176652254478073,0.105601389491967,1216.0,1216.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_068048.1 Littorella uniflora chloroplast, complete genome",4d8cdde792b78cecf9b443d3d14f5f0f,0.01694915254237288,1000,9,10000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.7269649683516495,0.8235191710187474,0.7752420696851985,0.8235191710187474,True,1216,7069,11515
1000,0.0006176652254478073,0.009615384615384616,0.0006176652254478073,0.0015631784628745114,18.0,18.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_066017.1 Cynara cardunculus isolate BPTPS064 voucher LISE:96391 chloroplast, complete genome",5601cb2c68116a6cfa59cbf7214ba9bd,0.009615384615384616,1000,10,9000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.8015872364363197,0.7524744725950778,0.8015872364363197,True,18,7087,11515
1000,0.0006176652254478073,0.007194244604316547,0.0006176652254478073,0.0008684324793747286,10.0,10.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_065808.1 Diplodiscus trichospermus chloroplast, complete genome",0ddee0ea4ee2d3b3dfa9a62fec7ee8e1,0.007194244604316547,1000,11,8000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7905906543116452,0.7469761815327406,0.7905906543116452,True,10,7097,11515
1000,0.0006176652254478073,0.00909090909090909,0.0006176652254478073,0.0004342162396873643,5.0,5.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_061962.1 Penstemon cyaneus chloroplast, complete genome",8a3c48696e79cb19056da9e849223c7f,0.00909090909090909,1000,12,7000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7994491121150464,0.7514054104344412,0.7994491121150464,True,5,7102,11515
1000,0.0006176652254478073,0.0038314176245210726,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_060534.1 Cephaleuros karstenii strain GD1942 chloroplast, complete genome",99d330d2491d12f5254d5f4ad83b780a,0.0038314176245210726,1000,13,6000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7672234714309585,0.7352925900923972,0.7672234714309585,True,1,7103,11515
1000,0.0006176652254478073,0.007751937984496124,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_049661.1 Leiospora exscapa chloroplast, complete genome",b06eecfdb12917ba81bb9c2a90f05511,0.007751937984496124,1000,14,5000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7934064524302606,0.7483840805920483,0.7934064524302606,True,1,7104,11515
1000,0.0006176652254478073,0.0078125,0.0006176652254478073,0.012331741207121147,142.0,142.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_041535.1 Enemion raddeanum voucher ZR11-027 chloroplast, complete genome",926334db8ec945d4525e74c492861dba,0.0078125,1000,15,4000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7937005259840998,0.7485311173689679,0.7937005259840998,True,142,7246,11515
1000,0.0006176652254478073,0.00684931506849315,0.0006176652254478073,0.00017368649587494572,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_035865.1 Woodsia polystichoides chloroplast, complete genome",917eab423957010af4963de5f34d24bc,0.00684931506849315,1000,16,3000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7887431095834381,0.746052409168637,0.7887431095834381,True,2,7248,11515
1000,0.0006176652254478073,0.00847457627118644,0.0006176652254478073,0.00017368649587494572,2.0,2.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_030517.1 Parastemon urophyllus chloroplast, complete genome",71f96ac6b68d3ccbe9ff10ef5e9692ba,0.00847457627118644,1000,17,2000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7967809681842896,0.7500713384690627,0.7967809681842896,True,2,7250,11515
1000,0.0006176652254478073,0.005319148936170213,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_025535.1 Neocystis brevis culture-collection CAUP<CZH_:D802 chloroplast, complete genome",bdee67d071b70bb8f45c370b5c2f7651,0.005319148936170213,1000,18,1000,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7793037554169732,0.7413327320854046,0.7793037554169732,True,1,7251,11515
1000,0.0006176652254478073,0.003937007874015748,0.0006176652254478073,8.684324793747286e-05,1.0,1.0,0.0,/home/sjnair/2023-dietary-plants/db/Sketched-db/db.plant-entrez-ref.1000.sig.zip,"NC_021109.1 Pleodorina starrii plastid, complete genome",05e48eab448f94cf2ef0e895a3e4dbe8,0.003937007874015748,1000,19,0,input/weight_loss/ERR11520704_2.fastq.gz,ERR11520704,8ee6ccd2,161900,21,DNA,1000,1619,True,0.703361708753836,0.7682173453272273,0.7357895270405317,0.7682173453272273,True,1,7252,11515
