intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.0001733102253032929,0.42894903720525224,0.0001733102253032929,0.0037826886367096466,107.66666666666667,10.0,143.8154681836724,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_044830.1:49966-50569 Mentzelia albicaulis isolate FCN17112 chloroplast, complete genome",e4a90f05fd56faa86a51489b6dbd6d36,0.42894903720525224,300,0,8500,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,323,323,85389
300,0.0001733102253032929,0.33337265257275933,0.0001733102253032929,0.002049444307814824,58.333333333333336,20.0,66.59496143770104,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_036817.1:49171-49795 Oldeania humbertii voucher 15CS10823 plastid, complete genome",115ea72f925acdc16da5fdfbdaf28e83,0.33337265257275933,300,1,8200,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,175,498,85389
200,0.00011554015020219527,0.20000863462224955,0.00011554015020219527,0.0020962887491363055,89.5,89.5,56.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_079626.1:c37041-36517 Aster poliothamnus chloroplast, complete genome",52d66ff228aae0c8ecf7bacd0905045b,0.20000863462224955,200,2,8000,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,179,677,85389
200,0.00011554015020219527,0.40264557592874306,0.00011554015020219527,0.03186593120893792,1360.5,1360.5,1349.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_036142.1:49580-50200 Gynostemma pubescens chloroplast, complete genome",5e38d1cf34adbb16f51d0627d13ec6af,0.40264557592874306,200,3,7800,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,2721,3398,85389
200,0.00011554015020219527,0.18182105496772272,0.00011554015020219527,0.013163288011336354,562.0,562.0,11.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_062457.1:50357-50975 Zingiber teres chloroplast, complete genome",03ca3c43ff5f9073e8e349e9b7e92bdf,0.18182105496772272,200,4,7600,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,1124,4522,85389
200,0.00011554015020219527,0.20000863462224955,0.00011554015020219527,0.001299933246671117,55.5,55.5,27.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_072259.1:52483-53117 Albizia kalkora voucher 20210623002-1 plastid, complete genome",fb3323d03c07d54eb7ba17215a58b9e1,0.20000863462224955,200,5,7400,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,111,4633,85389
200,0.00011554015020219527,0.33413693576842657,0.00011554015020219527,0.3436859548653808,14673.5,14673.5,11341.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_072216.1:47576-48185 Anabasis aphylla chloroplast, complete genome",b6d944e7b17549faed5e9cdca868ccf9,0.33413693576842657,200,6,7200,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,29347,33980,85389
200,0.00011554015020219527,0.2859660248035015,0.00011554015020219527,0.007823021700687442,334.0,334.0,57.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_053774.1:52165-52775 Carya ovata chloroplast, complete genome",5de8baeacef0881cbe29838df2831a06,0.2859660248035015,200,7,7000,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,668,34648,85389
200,0.00011554015020219527,0.33413693576842657,0.00011554015020219527,0.00028106664792889013,12.0,12.0,8.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_042851.1:c13506-13069 Medicago intertexta voucher I.S. Choi MD021 plastid, complete genome",73ebcc206d11453e6236c18e60dc1571,0.33413693576842657,200,8,6800,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,24,34672,85389
200,0.00011554015020219527,0.22224843504850622,0.00011554015020219527,0.0003279110892503718,14.0,14.0,12.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_068129.1:49400-49995 Triosteum sinuatum chloroplast, complete genome",387f63fd5abf0185af662eab6f10b116,0.22224843504850622,200,9,6600,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,28,34700,85389
200,0.00011554015020219527,0.20000863462224955,0.00011554015020219527,0.000608977737179262,26.0,26.0,3.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_064736.1:47400-47978 Australina pusilla chloroplast, complete genome",c7fd413e7d3f7cf098ae11e4a29492bb,0.20000863462224955,200,10,6400,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,52,34752,85389
200,0.00011554015020219527,0.2500805815558994,0.00011554015020219527,0.03082364238953495,1316.0,1316.0,1302.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_061272.1:c37028-36394 Rosa persica voucher SRR7077021 chloroplast, complete genome",e45715798bf96c96d54628a927e08bd3,0.2500805815558994,200,11,6200,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,2632,37384,85389
200,0.00011554015020219527,0.2500805815558994,0.00011554015020219527,0.0028692220309407537,122.5,122.5,114.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_059734.1:46226-46858 Eragrostis japonica voucher 13 chloroplast, complete genome",bdd1922791b73b207e52c069f07e2a8d,0.2500805815558994,200,12,6000,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,245,37629,85389
200,0.00011554015020219527,0.40264557592874306,0.00011554015020219527,0.004485355256531872,191.5,191.5,177.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_058221.1:46545-46949 Allium sikkimense chloroplast, complete genome",44bf9ac4e5a15b0ba4501a75c55c6713,0.40264557592874306,200,13,5800,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,383,38012,85389
200,0.00011554015020219527,0.5091393327163457,0.00011554015020219527,0.02024850976121046,864.5,864.5,863.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_049685.1:46773-47169 Ochthodium aegyptiacum chloroplast, complete genome",901aed8db3b0fb4471955bf9990ba570,0.5091393327163457,200,14,5600,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,1729,39741,85389
200,0.00011554015020219527,0.33413693576842657,0.00011554015020219527,0.0020143109768237127,86.0,86.0,72.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_047393.1:c14834-14250 Poecilanthe parviflora voucher Yi15497-KUN plastid, complete genome",d4296e99f411704c0b15fd46e158b974,0.33413693576842657,200,15,5400,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,172,39913,85389
200,0.00011554015020219527,0.33413693576842657,0.00011554015020219527,0.0005738444061881507,24.5,24.5,21.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_042949.1:31979-32314 Cuscuta boldinghii voucher SS-16-49 plastid, complete genome",0e5c0bee79a807467bccd7d63f6e449a,0.33413693576842657,200,16,5200,input/weight_loss/ERR11520728_2.fastq.gz,ERR11520728,c766c744,1731000,21,DNA,100,17310,True,,,,,True,49,39962,85389
