intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
200,8.130411805357941e-05,0.20000863462224955,8.130411805357941e-05,0.004543833258378177,439.5,439.5,3.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_079774.1:47293-47907 Chamaedorea linearis voucher M_18122(IBSC) chloroplast, complete genome",40155a54cd115a6ba70d3378650e07b2,0.20000863462224955,200,0,5100,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,879,879,193449
200,8.130411805357941e-05,0.2859660248035015,8.130411805357941e-05,0.013626330454021474,1318.0,1318.0,51.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_067979.1:94142-94755 Telfairia occidentalis chloroplast, complete genome",09c62090c3bf89f98231cdff19ba73f0,0.2859660248035015,200,1,4900,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,2636,3515,193449
200,8.130411805357941e-05,0.40264557592874306,8.130411805357941e-05,0.00027397401899208575,26.5,26.5,0.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_065148.1:50361-50912 Cucurbita argyrosperma chloroplast, complete genome",c95b1bce6f13fa340a2a26a892011881,0.40264557592874306,200,2,4700,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,53,3568,193449
200,8.130411805357941e-05,0.22224843504850622,8.130411805357941e-05,0.005825824894416617,563.5,563.5,562.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_053294.1:47108-47628 Aldama bakeriana voucher Loeuille 867 chloroplast, complete genome",45261256bdbb2018720293e1e2710618,0.22224843504850622,200,3,4500,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,1127,4695,193449
200,8.130411805357941e-05,0.2859660248035015,8.130411805357941e-05,0.028875827737543228,2793.0,2793.0,2788.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_041267.1:48593-49249 Deeringia amaranthoides voucher 13CS7275 (KUN) plastid, complete genome",baac81577be1d20b492980510a69612f,0.2859660248035015,200,4,4300,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,5586,10281,193449
100,4.0652059026789705e-05,0.14298301240175074,4.0652059026789705e-05,0.00018609556007009599,36.0,36.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080537.1:49746-50349 Trichosanthes quinquangulata chloroplast, complete genome",0ecdf4760911df8360014188721aa6e1,0.14298301240175074,100,5,4200,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,36,10317,193449
100,4.0652059026789705e-05,0.25456966635817285,4.0652059026789705e-05,0.00042388433127077424,82.0,82.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080531.1:47489-48088 Pentaphragma spicatum chloroplast, complete genome",cff6ff2c09d81ad3ae39263b6992e802,0.25456966635817285,100,6,4100,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,82,10399,193449
100,4.0652059026789705e-05,0.1250402907779497,4.0652059026789705e-05,9.304778003504799e-05,18.0,18.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_057144.1:48137-48690 Rubus phoenicolasius voucher Chi2020002 chloroplast, complete genome",7a1d0960262804a7e243034c877d766c,0.1250402907779497,100,7,4000,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,18,10417,193449
100,4.0652059026789705e-05,0.25456966635817285,4.0652059026789705e-05,5.169321113058222e-06,1.0,1.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080235.1:46688-47273 Justicia betonica chloroplast, complete genome",1080ac058edf4f27f004de3d42e1cb0f,0.25456966635817285,100,8,3900,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,1,10418,193449
100,4.0652059026789705e-05,0.20132278796437153,4.0652059026789705e-05,5.169321113058222e-06,1.0,1.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_079837.1:c15280-14667 Indigofera pendula chloroplast, complete genome",4402ba269264da16e9cd2c3d30ef1a97,0.20132278796437153,100,9,3800,input/weight_loss/ERR11520720_2.fastq.gz,ERR11520720,a82b280c,2459900,31,DNA,100,24599,True,,,,,True,1,10419,193449
