intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
300,0.00024912805181863477,0.30001295193337435,0.00024912805181863477,0.025476778812646518,1340.3333333333333,2.0,1892.6891509759923,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_079626.1:c37041-36517 Aster poliothamnus chloroplast, complete genome",52d66ff228aae0c8ecf7bacd0905045b,0.30001295193337435,300,0,9200,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,4021,4021,157830
300,0.00024912805181863477,0.30001295193337435,0.00024912805181863477,0.0014762719381613129,77.66666666666667,90.0,58.2198896903417,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_064736.1:47400-47978 Australina pusilla chloroplast, complete genome",c7fd413e7d3f7cf098ae11e4a29492bb,0.30001295193337435,300,1,8900,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,233,4254,157830
300,0.00024912805181863477,0.42894903720525224,0.00024912805181863477,0.0003167965532535006,16.666666666666668,5.0,17.21110752456745,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_044830.1:49966-50569 Mentzelia albicaulis isolate FCN17112 chloroplast, complete genome",e4a90f05fd56faa86a51489b6dbd6d36,0.42894903720525224,300,2,8600,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,50,4304,157830
300,0.00024912805181863477,0.33337265257275933,0.00024912805181863477,0.009104732940505606,479.0,140.0,500.0646624854296,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_036817.1:49171-49795 Oldeania humbertii voucher 15CS10823 plastid, complete genome",115ea72f925acdc16da5fdfbdaf28e83,0.33337265257275933,300,3,8300,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,1437,5741,157830
200,0.00016608536787908985,0.40264557592874306,0.00016608536787908985,0.00559462713045682,441.5,441.5,440.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_036142.1:49580-50200 Gynostemma pubescens chloroplast, complete genome",5e38d1cf34adbb16f51d0627d13ec6af,0.40264557592874306,200,4,8100,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,883,6624,157830
300,0.00024912805181863477,0.33413693576842657,0.00016608536787908985,0.04227333206614712,3336.0,3336.0,90.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_072216.1:47576-48185 Anabasis aphylla chloroplast, complete genome",b6d944e7b17549faed5e9cdca868ccf9,0.5012054036526399,200,5,7900,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,6672,13296,157830
300,0.00024912805181863477,0.40264557592874306,0.00016608536787908985,2.5343724260280046e-05,2.0,2.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_050158.1:47465-47979 Chuquiraga oblongifolia plastid, complete genome",a6ed4cdb450aa3ab3bc59db52b8b5e9f,0.6039683638931146,200,6,7700,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,4,13300,157830
200,0.00016608536787908985,0.7010466196815001,0.00016608536787908985,0.009098397009440538,718.0,718.0,715.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_068794.1:45780-46182 Allium pallasii voucher ZD1053 chloroplast, complete genome",232d553afd2e7fafa00be2839f1cee5a,0.7010466196815001,200,7,7500,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,1436,14736,157830
200,0.00016608536787908985,0.2500805815558994,0.00016608536787908985,0.04150034847620858,3275.0,3275.0,3269.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_068110.1:46624-47262 Cynodon radiatus voucher HN02 chloroplast, complete genome",28135dbeaaef0ee5eb21df8399f2986d,0.2500805815558994,200,8,7300,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,6550,21286,157830
200,0.00016608536787908985,0.33413693576842657,0.00016608536787908985,0.00027878096686308055,22.0,22.0,20.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_067535.1:c13913-13305 Tephrosia onobrychoides voucher Jansen & Ruhlman 23 (TEX-LL) plastid, complete genome",e84431290161444cda42806d15916ff3,0.33413693576842657,200,9,7100,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,44,21330,157830
200,0.00016608536787908985,1.0,0.00016608536787908985,0.4726794652474181,37301.5,37301.5,37179.5,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_064751.1:48473-49069 Leucosyke puya chloroplast, complete genome",895f7ac1e78f9730629245d1bf6481a2,1.0,200,10,6900,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,74603,95933,157830
200,0.00016608536787908985,0.22224843504850622,0.00016608536787908985,2.5343724260280046e-05,2.0,2.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_059738.1:46777-47403 Eragrostis pilosa voucher 87 chloroplast, complete genome",85edb668499a0492a682a8674e26bbdf,0.22224843504850622,200,11,6700,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,4,95937,157830
200,0.00016608536787908985,0.20000863462224955,0.00016608536787908985,3.8015586390420075e-05,3.0,3.0,1.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_050038.1:49586-50208 Curcuma alismatifolia isolate jianghehuaC4 chloroplast, complete genome",bca30f9c5f853bcb19560a1b001874e8,0.20000863462224955,200,12,6500,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,6,95943,157830
200,0.00016608536787908985,0.2500805815558994,0.00016608536787908985,0.00016473420769182032,13.0,13.0,11.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_047346.1:50864-51468 Duparquetia orchidacea voucher A._F._Bradley_1030-MO plastid, complete genome",d0540c926e5a759b8847f457c0f30493,0.2500805815558994,200,13,6300,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,26,95969,157830
200,0.00016608536787908985,0.33413693576842657,0.00016608536787908985,0.00032946841538364065,26.0,26.0,25.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_042949.1:31979-32314 Cuscuta boldinghii voucher SS-16-49 plastid, complete genome",0e5c0bee79a807467bccd7d63f6e449a,0.33413693576842657,200,14,6100,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,52,96021,157830
200,0.00016608536787908985,0.2500805815558994,0.00016608536787908985,3.8015586390420075e-05,3.0,3.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_037462.1:47262-47835 Tecomaria capensis voucher L.H.M. Fonseca 305 chloroplast, complete genome",db78f3b074e485548b766b97803491eb,0.2500805815558994,200,15,5900,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,6,96027,157830
100,8.304268393954493e-05,0.14298301240175074,8.304268393954493e-05,1.2671862130140023e-05,2.0,2.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_035040.1:48306-48841 Cymbopogon flexuosus chloroplast, complete genome",8e8353812b524cff48a8da9fe88c1bd6,0.14298301240175074,100,16,5800,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,2,96029,157830
100,8.304268393954493e-05,0.14298301240175074,8.304268393954493e-05,8.870303491098017e-05,14.0,14.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080497.1:47325-47916 Morina nepalensis chloroplast, complete genome",47ff39a22cf761cdad6608189c464012,0.14298301240175074,100,17,5700,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,14,96043,157830
100,8.304268393954493e-05,0.5773536549710813,8.304268393954493e-05,0.0001520623455616803,24.0,24.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080373.1:50459-51058 Aristolochia gigantea chloroplast, complete genome",7d5736ccd11e284e4ac385c5c2c87e8f,0.5773536549710813,100,18,5600,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,24,96067,157830
100,8.304268393954493e-05,0.10000431731112477,8.304268393954493e-05,1.9007793195210037e-05,3.0,3.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_080371.1:47770-48388 Maianthemum purpureum chloroplast, complete genome",7413126aa794dccf5b90c0d9066a5d3a,0.10000431731112477,100,19,5500,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,3,96070,157830
100,8.304268393954493e-05,0.16706846788421328,8.304268393954493e-05,3.8015586390420075e-05,6.0,6.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_039348.1:46109-46700 Primula handeliana chloroplast, complete genome",d2b6959f3a48e7f25ad2be530b3cf7d8,0.16706846788421328,100,20,5400,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,6,96076,157830
100,8.304268393954493e-05,0.1250402907779497,8.304268393954493e-05,1.2671862130140023e-05,2.0,2.0,0.0,../db/Sketched-db/db.trnL-entrez-ref.fasta.bz2.sig,"NC_073542.1:c14548-13914 Caragana tibetica chloroplast, complete genome",1bb4fe49993cbea6b0314ad8eae8d120,0.1250402907779497,100,21,5300,input/weight_loss/ERR11520690_2.fastq.gz,ERR11520690,0de3339a,1204200,21,DNA,100,12042,True,,,,,True,2,96078,157830
