intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,scientific_name,Unnamed: 0_x,USDA_id,usda_common_name,Unnamed: 0_y,trnL_id,trnl_common_name,Unnamed: 0,foodb_id,foodb_common_name
300,0.0483870967741935,0.6039683638931146,0.0483870967741935,0.0406456346294937,369.3333333333333,552.0,260.4538773415021,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_022264.1:49695-50304 Camellia taliensis voucher HKAS:S.X.Yang3157 chloroplast, complete genome",3b786c6221ce8e371444b2be26370127,0.6039683638931146,300,0,5900,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,1108,1108,27260,Camellia taliensis,,,,,,,,,
300,0.0483870967741935,0.3333726525727593,0.0483870967741935,0.0005135730007336,4.666666666666667,5.0,2.867441755680876,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_053294.1:47108-47628 Aldama bakeriana voucher Loeuille 867 chloroplast, complete genome",45261256bdbb2018720293e1e2710618,0.3333726525727593,300,1,5600,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,14,1122,27260,Aldama bakeriana,,,,,,,,,
200,0.032258064516129,0.2859660248035015,0.032258064516129,0.0134996331621423,184.0,184.0,3.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_067979.1:94142-94755 Telfairia occidentalis chloroplast, complete genome",09c62090c3bf89f98231cdff19ba73f0,0.2859660248035015,200,2,5400,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,368,1490,27260,Telfairia occidentalis,40479.0,TEOC2,oysternut,,,,,,
300,0.0483870967741935,0.2000086346222495,0.032258064516129,0.0129860601614086,177.0,177.0,175.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_066033.1:46910-47472 Melissa officinalis isolate BPTPS114 voucher LISE:96435 chloroplast, complete genome",b2f9db164216fd34f9269fa248b89edb,0.3000129519333743,200,3,5200,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,354,1844,27260,Melissa officinalis,26048.0,MEOF2,common balm,183.0,39338.0,common balm,74.0,108.0,Balm
200,0.032258064516129,0.402645575928743,0.032258064516129,0.0001834189288334,2.5,2.5,0.5,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_065148.1:50361-50912 Cucurbita argyrosperma chloroplast, complete genome",c95b1bce6f13fa340a2a26a892011881,0.402645575928743,200,4,5000,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,5,1849,27260,Cucurbita argyrosperma,,,,,,,,,
200,0.032258064516129,0.2859660248035015,0.032258064516129,0.5822450476889215,7936.0,7936.0,7933.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_041267.1:48593-49249 Deeringia amaranthoides voucher 13CS7275 (KUN) plastid, complete genome",baac81577be1d20b492980510a69612f,0.2859660248035015,200,5,4800,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,15872,17721,27260,Deeringia amaranthoides,,,,820.0,240055.0,jiang guo xian,,,
100,0.0161290322580645,0.1429830124017507,0.0161290322580645,0.0002934702861335,8.0,8.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_080537.1:49746-50349 Trichosanthes quinquangulata chloroplast, complete genome",0ecdf4760911df8360014188721aa6e1,0.1429830124017507,100,6,4700,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,8,17729,27260,Trichosanthes quinquangulata,,,,,,,,,
100,0.0161290322580645,0.2545696663581728,0.0161290322580645,0.0006236243580337,17.0,17.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_080531.1:47489-48088 Pentaphragma spicatum chloroplast, complete genome",cff6ff2c09d81ad3ae39263b6992e802,0.2545696663581728,100,7,4600,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,17,17746,27260,Pentaphragma spicatum,,,,,,,,,
100,0.0161290322580645,0.1250402907779497,0.0161290322580645,0.0001834189288334,5.0,5.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_057144.1:48137-48690 Rubus phoenicolasius voucher Chi2020002 chloroplast, complete genome",7a1d0960262804a7e243034c877d766c,0.1250402907779497,100,8,4500,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,5,17751,27260,Rubus phoenicolasius,35982.0,RUPH,wine raspberry,413.0,75085.0,wine raspberry,,,
100,0.0161290322580645,0.35052330984075,0.0161290322580645,7.336757153338224e-05,2.0,2.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_080254.1:47839-48431 Bonnaya tenuifolia chloroplast, complete genome",7ec2eac0b9aa531f19388546cfd31932,0.35052330984075,100,9,4400,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,2,17753,27260,Bonnaya tenuifolia,,,,,,,,,
100,0.0161290322580645,0.1429830124017507,0.0161290322580645,0.0001467351430667,4.0,4.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_030194.1:50701-51341 Citrus platymamma chloroplast, complete genome",e5bc9a559553fb4b4cf81b67775b64e7,0.1429830124017507,100,10,4300,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,4,17757,27260,Citrus platymamma,,,,1106.0,237571.0,mandarinier,,,
100,0.0161290322580645,0.1670684678842132,0.0161290322580645,7.336757153338224e-05,2.0,2.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_015817.1:49185-49809 Phyllostachys edulis chloroplast, complete genome",ca066ece000c059b4ab475bdc98590de,0.1670684678842132,100,11,4200,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,2,17759,27260,Phyllostachys edulis,30726.0,PHED4,tortoise shell bamboo,1291.0,38705.0,moso bamboo,,,
100,0.0161290322580645,0.1250402907779497,0.0161290322580645,3.668378576669112e-05,1.0,1.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_079613.1:48084-48652 Melodinus tenuicaudatus voucher C.F. Zhang 6070 chloroplast, complete genome",cfa0806c10de250085b0f4c832b93c93,0.1250402907779497,100,12,4100,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,1,17760,27260,Melodinus tenuicaudatus,,,,,,,,,
100,0.0161290322580645,0.1429830124017507,0.0161290322580645,0.0002567865003668,7.0,7.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_073565.1:46548-47161 Saxifraga damingshanensis chloroplast, complete genome",dedf87a9beef103d1c560219d1a12490,0.1429830124017507,100,13,4000,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,7,17767,27260,Saxifraga damingshanensis,,,,,,,,,
100,0.0161290322580645,0.1670684678842132,0.0161290322580645,7.336757153338224e-05,2.0,2.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_073535.1:52504-53090 Platanus orientalis chloroplast, complete genome",033eb8d29c38efb4368b65e4dd84f5a0,0.1670684678842132,100,14,3900,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,2,17769,27260,Platanus orientalis,32111.0,PLOR6,Oriental planetree,,,,,,
100,0.0161290322580645,0.35052330984075,0.0161290322580645,0.0002934702861335,8.0,8.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_073499.1:50459-51087 Triumfetta japonica voucher PDBK2013-1586 chloroplast, complete genome",d9dede5ce0a04281562908c014fc3451,0.35052330984075,100,15,3800,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,8,17777,27260,Triumfetta japonica,,,,,,,,,
100,0.0161290322580645,0.1670684678842132,0.0161290322580645,7.336757153338224e-05,2.0,2.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_072167.1:49173-49754 Physalis cordata chloroplast, complete sequence",756f79143f0dd8a8804df9b845561a97,0.1670684678842132,100,16,3700,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,2,17779,27260,Physalis cordata,30633.0,PHCO22,heartleaf groundcherry,,,,,,
100,0.0161290322580645,0.5773536549710813,0.0161290322580645,3.668378576669112e-05,1.0,1.0,0.0,output/weight_loss/trnl.100/gather_ext/ERR11520692.31.db-matches.sig,"NC_071231.1:47253-47843 Vatica bantamensis chloroplast, complete genome",148a4d6a649063ba7f36fceb396b642e,0.5773536549710813,100,17,3600,,ERR11520692-known,3a670e70,6200,31,DNA,100,62,True,,,,,True,1,17780,27260,Vatica bantamensis,,,,,,,,,
